SiteID,1243941,Site Timezone,-6,Data Timezone,-6,Longitude,-96.8579406738,Latitude,33.0436172485
2009,1,8,3,30,N/A,291.15000000000003,5.33,12.17,97770,N/A
2009,1,8,4,30,N/A,303.89,5.73,12.290000000000001,97800,N/A
2009,1,8,5,30,N/A,320.35,6.2700000000000005,11.27,97840,N/A
2009,1,8,6,30,N/A,349.34000000000003,6.2700000000000005,10.58,97900,N/A
2009,1,8,7,30,N/A,12.75,4.49,9.82,97980,N/A
2009,1,8,8,30,N/A,21.06,6.13,9.36,98040,N/A
2009,1,8,9,30,N/A,65.11,3.75,9.21,98080,N/A
2009,1,8,10,30,N/A,72.23,1.8,9.9,98100,N/A
2009,1,8,11,30,N/A,111.31,2.7600000000000002,12.040000000000001,98120,N/A
2009,1,8,12,30,N/A,112.02,2.84,13.58,98140,N/A
2009,1,8,13,30,N/A,112.18,3.2,15,98140,N/A
2009,1,8,14,30,N/A,97.8,3.15,16.13,98100,N/A
2009,1,8,15,30,N/A,115.7,3.52,16.740000000000002,98070,N/A
2009,1,8,16,30,N/A,119.83,4.45,16.62,98030,N/A
2009,1,8,17,30,N/A,111.85000000000001,5.75,16.330000000000002,98010,N/A
2009,1,8,18,30,N/A,113.45,7.61,15.69,98010,N/A
2009,1,8,19,30,N/A,125.61,8.45,15.540000000000001,98010,N/A
2009,1,8,20,30,N/A,135.84,9.4,15.34,97980,N/A
2009,1,8,21,30,N/A,141.85,9.86,14.92,97960,N/A
2009,1,8,22,30,N/A,148.42000000000002,9.85,14.58,97940,N/A
2009,1,8,23,30,N/A,156.04,10.82,14.27,97920,N/A
2009,1,9,0,30,N/A,161.16,11.540000000000001,14.36,97920,N/A
2009,1,9,1,30,N/A,168.25,11.290000000000001,13.700000000000001,97930,N/A
2009,1,9,2,30,N/A,170.62,11.1,13.52,97910,N/A
2009,1,9,3,30,N/A,179.14000000000001,10.78,12.950000000000001,97890,N/A
2009,1,9,4,30,N/A,178.76,11.08,12.5,97860,N/A
2009,1,9,5,30,N/A,179.37,10.64,11.97,97840,N/A
2009,1,9,6,30,N/A,178.56,11.28,11.68,97840,N/A
2009,1,9,7,30,N/A,181.68,10.36,12.64,97850,N/A
2009,1,9,8,30,N/A,183.44,10.120000000000001,13.47,97830,N/A
2009,1,9,9,30,N/A,179.69,8.98,13.48,97820,N/A
2009,1,9,10,30,N/A,177.63,9.83,14.49,97790,N/A
2009,1,9,11,30,N/A,183.47,10.24,15.65,97720,N/A
2009,1,9,12,30,N/A,188.9,11.46,17.240000000000002,97660,N/A
2009,1,9,13,30,N/A,188.31,11.58,18.72,97630,N/A
2009,1,9,14,30,N/A,193.02,11.5,20.06,97600,N/A
2009,1,9,15,30,N/A,193.36,11.74,20.69,97550,N/A
2009,1,9,16,30,N/A,189.41,11.89,21.07,97490,N/A
2009,1,9,17,30,N/A,189.02,12.63,20.6,97500,N/A
2009,1,9,18,30,N/A,188.31,14.530000000000001,20.04,97510,N/A
2009,1,9,19,30,N/A,187.01,13.06,19.37,97540,N/A
2009,1,9,20,30,N/A,197.28,12.16,18.92,97580,N/A
2009,1,9,21,30,N/A,204.13,13.56,18.62,97620,N/A
2009,1,9,22,30,N/A,249.22,10.44,17.5,97740,N/A
2009,1,9,23,30,N/A,348.72,13.44,13.030000000000001,97840,N/A
2009,1,10,0,30,N/A,346.44,13.05,10.48,98010,N/A
2009,1,10,1,30,N/A,347.78000000000003,12.25,8.38,98180,N/A
2009,1,10,2,30,N/A,346.26,14.59,6.23,98310,N/A
2009,1,10,3,30,N/A,341.72,10.82,5.08,98410,N/A
2009,1,10,4,30,N/A,345.53000000000003,12.81,3.3000000000000003,98550,N/A
2009,1,10,5,30,N/A,346.86,12.35,2.16,98670,N/A
2009,1,10,6,30,N/A,347.25,12.26,1.25,98790,N/A
2009,1,10,7,30,N/A,347.65000000000003,12.22,0.44,98890,N/A
2009,1,10,8,30,N/A,348.37,12.32,-0.09,98990,N/A
2009,1,10,9,30,N/A,347.3,12.88,-0.05,99060,N/A
2009,1,10,10,30,N/A,341.25,12.030000000000001,0.42,99100,N/A
2009,1,10,11,30,N/A,342.17,11.53,1.01,99120,N/A
2009,1,10,12,30,N/A,337.83,9.700000000000001,2.04,99140,N/A
2009,1,10,13,30,N/A,338.03000000000003,9.700000000000001,3,99140,N/A
2009,1,10,14,30,N/A,337.74,9.58,3.74,99140,N/A
2009,1,10,15,30,N/A,338.2,9.26,4.25,99150,N/A
2009,1,10,16,30,N/A,338.43,9.33,4.37,99140,N/A
2009,1,10,17,30,N/A,338.55,8.31,4.22,99180,N/A
2009,1,10,18,30,N/A,342.84000000000003,7.75,3.75,99230,N/A
2009,1,10,19,30,N/A,348.23,8.17,3.27,99260,N/A
2009,1,10,20,30,N/A,0.2,8.94,2.59,99290,N/A
2009,1,10,21,30,N/A,1.92,8.85,1.95,99310,N/A
2009,1,10,22,30,N/A,4.48,8.290000000000001,1.46,99330,N/A
2009,1,10,23,30,N/A,6.98,7.57,1.1300000000000001,99350,N/A
2009,1,11,0,30,N/A,6.84,7.1000000000000005,0.8300000000000001,99370,N/A
2009,1,11,1,30,N/A,4.37,6.4,0.51,99380,N/A
2009,1,11,2,30,N/A,359.69,5.05,0.32,99390,N/A
2009,1,11,3,30,N/A,352.41,3.99,0.03,99380,N/A
2009,1,11,4,30,N/A,334.02,3.5500000000000003,-0.37,99370,N/A
2009,1,11,5,30,N/A,326.7,3.09,-0.43,99370,N/A
2009,1,11,6,30,N/A,308.90000000000003,3.13,-0.3,99380,N/A
2009,1,11,7,30,N/A,307.45,3.25,-0.42,99370,N/A
2009,1,11,8,30,N/A,291,2.63,-0.25,99380,N/A
2009,1,11,9,30,N/A,278.77,1.93,0.42,99380,N/A
2009,1,11,10,30,N/A,267.48,1.6400000000000001,2.3000000000000003,99380,N/A
2009,1,11,11,30,N/A,274.19,1.99,4.25,99350,N/A
2009,1,11,12,30,N/A,272.18,2.02,5.95,99320,N/A
2009,1,11,13,30,N/A,255.64000000000001,2.07,7.83,99280,N/A
2009,1,11,14,30,N/A,258.1,2.54,9.38,99230,N/A
2009,1,11,15,30,N/A,259.06,2.46,10.39,99170,N/A
2009,1,11,16,30,N/A,244.54,2.44,11.08,99110,N/A
2009,1,11,17,30,N/A,231.77,2.5,11.32,99070,N/A
2009,1,11,18,30,N/A,209.76,3.18,11.32,99040,N/A
2009,1,11,19,30,N/A,212.31,3.5700000000000003,11.81,99030,N/A
2009,1,11,20,30,N/A,208.29,3.96,11.82,99000,N/A
2009,1,11,21,30,N/A,213.1,4.32,10.89,98970,N/A
2009,1,11,22,30,N/A,218.12,4.2700000000000005,10.56,98940,N/A
2009,1,11,23,30,N/A,210.31,5.01,10.03,98920,N/A
2009,1,12,0,30,N/A,214.88,5.24,8.92,98910,N/A
2009,1,12,1,30,N/A,213.09,6.0200000000000005,8.66,98900,N/A
2009,1,12,2,30,N/A,214.83,6.97,8.24,98870,N/A
2009,1,12,3,30,N/A,206.15,6.8500000000000005,7.63,98830,N/A
2009,1,12,4,30,N/A,216.54,7.71,7.92,98790,N/A
2009,1,12,5,30,N/A,214.55,7.99,7.57,98760,N/A
2009,1,12,6,30,N/A,212.05,8.5,7.51,98750,N/A
2009,1,12,7,30,N/A,210.6,8.120000000000001,6.8100000000000005,98730,N/A
2009,1,12,8,30,N/A,205.07,6.7700000000000005,6.28,98740,N/A
2009,1,12,9,30,N/A,204.86,6.37,6.83,98730,N/A
2009,1,12,10,30,N/A,206.01,4.57,8.18,98700,N/A
2009,1,12,11,30,N/A,202.78,5.34,10.450000000000001,98650,N/A
2009,1,12,12,30,N/A,198.29,7.07,12.290000000000001,98610,N/A
2009,1,12,13,30,N/A,204.68,7.25,13.43,98590,N/A
2009,1,12,14,30,N/A,219.1,6.97,14.43,98570,N/A
2009,1,12,15,30,N/A,231.07,6.7700000000000005,14.65,98560,N/A
2009,1,12,16,30,N/A,263.49,6.17,15.02,98570,N/A
2009,1,12,17,30,N/A,314.95,7.08,14.61,98620,N/A
2009,1,12,18,30,N/A,344.64,12.030000000000001,12.83,98710,N/A
2009,1,12,19,30,N/A,339.39,11.48,12.05,98830,N/A
2009,1,12,20,30,N/A,347.17,10.8,11.11,98920,N/A
2009,1,12,21,30,N/A,355.32,10.870000000000001,11.08,98990,N/A
2009,1,12,22,30,N/A,334.66,10.06,10.24,99100,N/A
2009,1,12,23,30,N/A,348.34000000000003,11.4,8.06,99160,N/A
2009,1,13,0,30,N/A,351.58,17.22,5.41,99270,N/A
2009,1,13,1,30,N/A,352.11,12.68,3.79,99360,N/A
2009,1,13,2,30,N/A,346.66,9.870000000000001,2.58,99420,N/A
2009,1,13,3,30,N/A,344.14,11.05,1.7,99470,N/A
2009,1,13,4,30,N/A,351.13,12.23,0.4,99500,N/A
2009,1,13,5,30,N/A,349.19,12.22,-0.6900000000000001,99550,N/A
2009,1,13,6,30,N/A,346.32,12.700000000000001,-1.51,99570,N/A
2009,1,13,7,30,N/A,340.08,11.07,-1.9100000000000001,99570,N/A
2009,1,13,8,30,N/A,344.92,9.05,-2.11,99620,N/A
2009,1,13,9,30,N/A,343.87,7.03,-1.57,99620,N/A
2009,1,13,10,30,N/A,350.74,6.63,-0.36,99620,N/A
2009,1,13,11,30,N/A,347.40000000000003,5.67,0.9,99580,N/A
2009,1,13,12,30,N/A,343.89,4.67,2.04,99530,N/A
2009,1,13,13,30,N/A,341.31,3.79,3.08,99470,N/A
2009,1,13,14,30,N/A,297.2,2.66,3.83,99420,N/A
2009,1,13,15,30,N/A,293.16,2.62,4.22,99350,N/A
2009,1,13,16,30,N/A,287.40000000000003,1.82,4.58,99290,N/A
2009,1,13,17,30,N/A,226.63,0.67,4.86,99230,N/A
2009,1,13,18,30,N/A,215.73000000000002,2.89,5.13,99200,N/A
2009,1,13,19,30,N/A,186.93,3.6,5.24,99150,N/A
2009,1,13,20,30,N/A,175.59,4.83,5.17,99100,N/A
2009,1,13,21,30,N/A,170.25,6.33,5,99050,N/A
2009,1,13,22,30,N/A,175.87,6.8500000000000005,4.66,99020,N/A
2009,1,13,23,30,N/A,175.57,7.9,4.0200000000000005,98990,N/A
2009,1,14,0,30,N/A,179.06,8.27,3.77,98970,N/A
2009,1,14,1,30,N/A,184.44,8.32,3.4,98940,N/A
2009,1,14,2,30,N/A,187.04,8.25,3.29,98930,N/A
2009,1,14,3,30,N/A,191.98000000000002,8.44,2.87,98920,N/A
2009,1,14,4,30,N/A,197.09,8.94,2.37,98910,N/A
2009,1,14,5,30,N/A,198.91,9.23,2.3000000000000003,98920,N/A
2009,1,14,6,30,N/A,199.67000000000002,9.27,2.2600000000000002,98930,N/A
2009,1,14,7,30,N/A,200.92000000000002,8.91,2.29,98950,N/A
2009,1,14,8,30,N/A,205.5,7.73,2.5300000000000002,98990,N/A
2009,1,14,9,30,N/A,208.86,5.59,3.2800000000000002,99020,N/A
2009,1,14,10,30,N/A,212.14000000000001,4.48,4.82,99010,N/A
2009,1,14,11,30,N/A,212.82,3.7600000000000002,6.8,99010,N/A
2009,1,14,12,30,N/A,223.81,3.72,8.68,99010,N/A
2009,1,14,13,30,N/A,230.31,3.56,10.19,99000,N/A
2009,1,14,14,30,N/A,234.85,2.85,11.27,99000,N/A
2009,1,14,15,30,N/A,246.1,2.25,11.97,99000,N/A
2009,1,14,16,30,N/A,269.06,1.62,12.15,98980,N/A
2009,1,14,17,30,N/A,42.800000000000004,0.53,12.280000000000001,99030,N/A
2009,1,14,18,30,N/A,75.36,2.5300000000000002,12.4,99100,N/A
2009,1,14,19,30,N/A,63.09,4.32,12.32,99170,N/A
2009,1,14,20,30,N/A,46.14,11.52,9.36,99250,N/A
2009,1,14,21,30,N/A,50.14,14.08,5.57,99340,N/A
2009,1,14,22,30,N/A,49.300000000000004,13.06,3.86,99410,N/A
2009,1,14,23,30,N/A,45.22,12.01,2.15,99470,N/A
2009,1,15,0,30,N/A,45.63,10.19,0.77,99580,N/A
2009,1,15,1,30,N/A,45.57,11.040000000000001,-0.52,99650,N/A
2009,1,15,2,30,N/A,47.29,10.44,-1.57,99710,N/A
2009,1,15,3,30,N/A,44.74,10.3,-2.31,99760,N/A
2009,1,15,4,30,N/A,44.25,9.8,-2.82,99820,N/A
2009,1,15,5,30,N/A,44.76,9.28,-3.18,99880,N/A
2009,1,15,6,30,N/A,40.78,8.97,-3.47,99950,N/A
2009,1,15,7,30,N/A,39.160000000000004,8.88,-3.77,100010,N/A
2009,1,15,8,30,N/A,38.36,8.59,-3.93,100090,N/A
2009,1,15,9,30,N/A,38.51,7.84,-3.49,100160,N/A
2009,1,15,10,30,N/A,38.49,7.83,-2.64,100200,N/A
2009,1,15,11,30,N/A,39.410000000000004,7.5200000000000005,-1.68,100220,N/A
2009,1,15,12,30,N/A,38.24,7.6000000000000005,-0.68,100210,N/A
2009,1,15,13,30,N/A,37.72,7.46,0.12,100200,N/A
2009,1,15,14,30,N/A,37.88,7.23,0.72,100200,N/A
2009,1,15,15,30,N/A,37.52,7.03,0.93,100200,N/A
2009,1,15,16,30,N/A,36.38,7.25,0.76,100200,N/A
2009,1,15,17,30,N/A,35.230000000000004,7.61,0.26,100230,N/A
2009,1,15,18,30,N/A,29.830000000000002,6.97,-0.64,100290,N/A
2009,1,15,19,30,N/A,31.71,7.84,-2.0300000000000002,100330,N/A
2009,1,15,20,30,N/A,35.62,7.96,-3.11,100370,N/A
2009,1,15,21,30,N/A,42.410000000000004,7.48,-3.66,100400,N/A
2009,1,15,22,30,N/A,46.92,6.87,-3.96,100420,N/A
2009,1,15,23,30,N/A,50.65,6.01,-4.08,100440,N/A
2009,1,16,0,30,N/A,53.07,5.4,-4.17,100470,N/A
2009,1,16,1,30,N/A,60.93,4.65,-4.2,100500,N/A
2009,1,16,2,30,N/A,60.29,4.68,-4.28,100490,N/A
2009,1,16,3,30,N/A,66.45,3.83,-4.33,100470,N/A
2009,1,16,4,30,N/A,67.44,3.29,-4.38,100440,N/A
2009,1,16,5,30,N/A,73.77,3.0300000000000002,-4.39,100450,N/A
2009,1,16,6,30,N/A,78.59,2.41,-4.38,100440,N/A
2009,1,16,7,30,N/A,105.91,1.77,-4.4,100440,N/A
2009,1,16,8,30,N/A,112.2,1.8800000000000001,-4.21,100430,N/A
2009,1,16,9,30,N/A,125.8,1.6300000000000001,-3.9,100430,N/A
2009,1,16,10,30,N/A,126.96000000000001,1.61,-3.5,100390,N/A
2009,1,16,11,30,N/A,135.95,1.47,-3.04,100350,N/A
2009,1,16,12,30,N/A,163.99,2.05,-2.44,100290,N/A
2009,1,16,13,30,N/A,170.34,2.23,-1.56,100210,N/A
2009,1,16,14,30,N/A,172.96,2.7600000000000002,-0.29,100120,N/A
2009,1,16,15,30,N/A,188.01,2.9,0.78,100020,N/A
2009,1,16,16,30,N/A,181.94,3.63,1.37,99910,N/A
2009,1,16,17,30,N/A,172.28,4.87,1.62,99820,N/A
2009,1,16,18,30,N/A,171.11,5.8,1.52,99770,N/A
2009,1,16,19,30,N/A,176.73,7.38,1.71,99720,N/A
2009,1,16,20,30,N/A,175.09,7.72,1.6500000000000001,99640,N/A
2009,1,16,21,30,N/A,176.17000000000002,8.36,1.53,99580,N/A
2009,1,16,22,30,N/A,176.31,8.48,1.6300000000000001,99510,N/A
