SiteID,1243941,Site Timezone,-6,Data Timezone,-6,Longitude,-96.8579406738,Latitude,33.0436172485
2012,1,2,9,30,N/A,15.24,6.58,2.47,100540,N/A
2012,1,2,10,30,N/A,14.77,6.4,3.43,100530,N/A
2012,1,2,11,30,N/A,357.59000000000003,6,4.25,100490,N/A
2012,1,2,12,30,N/A,353.31,5.91,5.17,100470,N/A
2012,1,2,13,30,N/A,349.67,5.95,5.83,100440,N/A
2012,1,2,14,30,N/A,342.61,5.04,6.54,100380,N/A
2012,1,2,15,30,N/A,337.08,4.8100000000000005,6.88,100310,N/A
2012,1,2,16,30,N/A,332.38,4.92,6.86,100240,N/A
2012,1,2,17,30,N/A,339.58,5.07,6.75,100210,N/A
2012,1,2,18,30,N/A,345.68,5.38,6.69,100190,N/A
2012,1,2,19,30,N/A,350.32,5.54,6.7,100200,N/A
2012,1,2,20,30,N/A,348.19,4.92,6.87,100180,N/A
2012,1,2,21,30,N/A,349.04,3.45,6.32,100150,N/A
2012,1,2,22,30,N/A,353.03000000000003,2.87,6.34,100130,N/A
2012,1,2,23,30,N/A,358.36,2.1,6.09,100110,N/A
2012,1,3,0,30,N/A,359.56,0.51,5.2700000000000005,100120,N/A
2012,1,3,1,30,N/A,139.02,0.34,5.13,100110,N/A
2012,1,3,2,30,N/A,166.76,2.16,4.16,100090,N/A
2012,1,3,3,30,N/A,177.03,2.65,4.12,100050,N/A
2012,1,3,4,30,N/A,161.09,3.5,4.3,99990,N/A
2012,1,3,5,30,N/A,162.95000000000002,4.72,4.28,99970,N/A
2012,1,3,6,30,N/A,149.3,5.7,3.7,99950,N/A
2012,1,3,7,30,N/A,149.52,6.44,2.68,99930,N/A
2012,1,3,8,30,N/A,158.67000000000002,6.45,2.84,99890,N/A
2012,1,3,9,30,N/A,157.16,4.96,3.14,99850,N/A
2012,1,3,10,30,N/A,163.55,5.37,4.71,99780,N/A
2012,1,3,11,30,N/A,166.72,6.24,6.37,99690,N/A
2012,1,3,12,30,N/A,171.51,7.49,7.84,99590,N/A
2012,1,3,13,30,N/A,174.01,8.46,9.19,99490,N/A
2012,1,3,14,30,N/A,176.35,9.23,10.1,99380,N/A
2012,1,3,15,30,N/A,176.84,9.870000000000001,10.700000000000001,99280,N/A
2012,1,3,16,30,N/A,177.98,9.77,10.91,99180,N/A
2012,1,3,17,30,N/A,177.34,11.03,10.3,99130,N/A
2012,1,3,18,30,N/A,177.78,12.19,9.43,99090,N/A
2012,1,3,19,30,N/A,179.02,12.66,8.870000000000001,99040,N/A
2012,1,3,20,30,N/A,182.11,12.540000000000001,8.51,98990,N/A
2012,1,3,21,30,N/A,185.83,12.55,8.24,98940,N/A
2012,1,3,22,30,N/A,187.09,11.33,7.84,98920,N/A
2012,1,3,23,30,N/A,191.44,11.22,7.49,98900,N/A
2012,1,4,0,30,N/A,195.56,11.66,7.37,98890,N/A
2012,1,4,1,30,N/A,196.99,12.450000000000001,7.42,98870,N/A
2012,1,4,2,30,N/A,199.3,12.51,7.57,98870,N/A
2012,1,4,3,30,N/A,200.22,11.51,7.41,98860,N/A
2012,1,4,4,30,N/A,197.8,10.21,7.1000000000000005,98860,N/A
2012,1,4,5,30,N/A,201.02,9.77,6.8,98870,N/A
2012,1,4,6,30,N/A,207.72,8.06,6.78,98910,N/A
2012,1,4,7,30,N/A,225.72,6.24,6.91,98960,N/A
2012,1,4,8,30,N/A,247.56,4.54,6.6000000000000005,99000,N/A
2012,1,4,9,30,N/A,273.87,1.99,6.5600000000000005,99060,N/A
2012,1,4,10,30,N/A,319.42,1.37,7.44,99090,N/A
2012,1,4,11,30,N/A,354.56,3.88,9.15,99130,N/A
2012,1,4,12,30,N/A,357.81,3.58,10.71,99140,N/A
2012,1,4,13,30,N/A,357.25,4.01,12.02,99160,N/A
2012,1,4,14,30,N/A,357.6,4.84,13,99170,N/A
2012,1,4,15,30,N/A,358.92,4.96,13.38,99160,N/A
2012,1,4,16,30,N/A,358.61,5.37,13.21,99150,N/A
2012,1,4,17,30,N/A,1.9000000000000001,5.69,12.92,99170,N/A
2012,1,4,18,30,N/A,12.89,5.48,12.64,99210,N/A
2012,1,4,19,30,N/A,16.16,4.69,12.23,99230,N/A
2012,1,4,20,30,N/A,11.4,4.51,12.120000000000001,99240,N/A
2012,1,4,21,30,N/A,15.24,4.42,11.81,99240,N/A
2012,1,4,22,30,N/A,10.89,3.25,10.93,99250,N/A
2012,1,4,23,30,N/A,19.3,4.47,10.540000000000001,99240,N/A
2012,1,5,0,30,N/A,15.65,4.2700000000000005,10.700000000000001,99250,N/A
2012,1,5,1,30,N/A,355.94,2.75,9.48,99270,N/A
2012,1,5,2,30,N/A,353.31,2.65,9.31,99260,N/A
2012,1,5,3,30,N/A,2.85,2.34,9.5,99230,N/A
2012,1,5,4,30,N/A,335.28000000000003,1.6400000000000001,8.38,99220,N/A
2012,1,5,5,30,N/A,314.02,1.36,8.59,99200,N/A
2012,1,5,6,30,N/A,293.01,1.93,8.06,99180,N/A
2012,1,5,7,30,N/A,279.57,2.66,6.97,99160,N/A
2012,1,5,8,30,N/A,272.36,2.94,6.84,99130,N/A
2012,1,5,9,30,N/A,253.36,2.71,7.29,99120,N/A
2012,1,5,10,30,N/A,247.66,1.93,7.87,99090,N/A
2012,1,5,11,30,N/A,234.16,1.62,9.83,99040,N/A
2012,1,5,12,30,N/A,220.57,2.31,11.9,98990,N/A
2012,1,5,13,30,N/A,216.06,2.62,13.46,98920,N/A
2012,1,5,14,30,N/A,213.12,2.89,14.58,98870,N/A
2012,1,5,15,30,N/A,214.73000000000002,3.48,15.26,98800,N/A
2012,1,5,16,30,N/A,202.59,3.41,15.34,98730,N/A
2012,1,5,17,30,N/A,175.75,3.95,15.26,98700,N/A
2012,1,5,18,30,N/A,179.51,6.07,15.6,98660,N/A
2012,1,5,19,30,N/A,188.67000000000002,7.43,15.4,98620,N/A
2012,1,5,20,30,N/A,184,7.97,14.89,98560,N/A
2012,1,5,21,30,N/A,185.15,8.59,14.61,98520,N/A
2012,1,5,22,30,N/A,187.62,9.17,14.01,98470,N/A
2012,1,5,23,30,N/A,191.61,9.92,13.200000000000001,98420,N/A
2012,1,6,0,30,N/A,196.46,10.85,12.32,98390,N/A
2012,1,6,1,30,N/A,205.02,11.22,12.32,98350,N/A
2012,1,6,2,30,N/A,205.25,10.69,11.75,98310,N/A
2012,1,6,3,30,N/A,208.66,9.69,11.77,98270,N/A
2012,1,6,4,30,N/A,206.68,10.32,12.06,98230,N/A
2012,1,6,5,30,N/A,206.61,11.15,11.97,98200,N/A
2012,1,6,6,30,N/A,203.48000000000002,10.290000000000001,11.200000000000001,98180,N/A
2012,1,6,7,30,N/A,205.64000000000001,10.08,11.02,98160,N/A
2012,1,6,8,30,N/A,203.53,8.88,10.68,98130,N/A
2012,1,6,9,30,N/A,200.70000000000002,6.96,10.790000000000001,98130,N/A
2012,1,6,10,30,N/A,194.48000000000002,5.87,12.01,98090,N/A
2012,1,6,11,30,N/A,192.4,6.51,13.77,98030,N/A
2012,1,6,12,30,N/A,192.76,6.53,15.620000000000001,97980,N/A
2012,1,6,13,30,N/A,190.83,6.96,17.17,97920,N/A
2012,1,6,14,30,N/A,191.87,8.69,18.47,97870,N/A
2012,1,6,15,30,N/A,191.36,9.63,18.96,97840,N/A
2012,1,6,16,30,N/A,187.47,8.700000000000001,19.19,97800,N/A
2012,1,6,17,30,N/A,182.71,10.46,19.13,97810,N/A
2012,1,6,18,30,N/A,178.37,10.34,18.5,97820,N/A
2012,1,6,19,30,N/A,181.41,11.52,17.63,97840,N/A
2012,1,6,20,30,N/A,183.85,11.41,16.87,97840,N/A
2012,1,6,21,30,N/A,186.89000000000001,12.13,16.32,97830,N/A
2012,1,6,22,30,N/A,195.28,12.39,15.620000000000001,97820,N/A
2012,1,6,23,30,N/A,199.47,11.93,15.05,97810,N/A
2012,1,7,0,30,N/A,203.1,9.58,14.52,97830,N/A
2012,1,7,1,30,N/A,190.79,9.370000000000001,13.77,97850,N/A
2012,1,7,2,30,N/A,206.5,10.56,13.22,97860,N/A
2012,1,7,3,30,N/A,227.19,8.08,11.93,97860,N/A
2012,1,7,4,30,N/A,254.69,5.09,9.3,97880,N/A
2012,1,7,5,30,N/A,333.40000000000003,3.59,8.06,97930,N/A
2012,1,7,6,30,N/A,7.38,6.3500000000000005,7.28,97990,N/A
2012,1,7,7,30,N/A,0.6,7.8100000000000005,5.13,98050,N/A
2012,1,7,8,30,N/A,1.16,6.91,4.7700000000000005,98110,N/A
2012,1,7,9,30,N/A,355.46,5.8500000000000005,5.83,98170,N/A
2012,1,7,10,30,N/A,358.39,5.5200000000000005,7.43,98220,N/A
2012,1,7,11,30,N/A,346.57,5.37,7.0200000000000005,98240,N/A
2012,1,7,12,30,N/A,345.3,5.15,7.12,98270,N/A
2012,1,7,13,30,N/A,342.73,4.3500000000000005,7.5200000000000005,98290,N/A
2012,1,7,14,30,N/A,341,3.84,7.88,98300,N/A
2012,1,7,15,30,N/A,336.77,4.04,8.25,98290,N/A
2012,1,7,16,30,N/A,338.28000000000003,3.66,8.27,98280,N/A
2012,1,7,17,30,N/A,349.33,4.78,8.59,98280,N/A
2012,1,7,18,30,N/A,355.87,4.15,8.86,98310,N/A
2012,1,7,19,30,N/A,4.37,3.79,9.02,98310,N/A
2012,1,7,20,30,N/A,358.51,3.41,9.69,98310,N/A
2012,1,7,21,30,N/A,10.78,3.1,9.59,98310,N/A
2012,1,7,22,30,N/A,352.93,3.36,9.47,98300,N/A
2012,1,7,23,30,N/A,352.52,3.06,9.27,98300,N/A
2012,1,8,0,30,N/A,352.15000000000003,3.3200000000000003,9.89,98310,N/A
2012,1,8,1,30,N/A,1.21,3.81,9.8,98340,N/A
2012,1,8,2,30,N/A,5.86,3.88,9.290000000000001,98350,N/A
2012,1,8,3,30,N/A,14.15,3.49,8.38,98350,N/A
2012,1,8,4,30,N/A,32.12,2.86,8.4,98340,N/A
2012,1,8,5,30,N/A,37.68,2.82,8.47,98370,N/A
2012,1,8,6,30,N/A,21.89,3.1,8.42,98380,N/A
2012,1,8,7,30,N/A,30.69,3.04,8.4,98410,N/A
2012,1,8,8,30,N/A,35.63,3.2,7.91,98440,N/A
2012,1,8,9,30,N/A,30.52,2.94,8.17,98490,N/A
2012,1,8,10,30,N/A,14.99,3.61,8.49,98480,N/A
2012,1,8,11,30,N/A,9.65,3.27,9.73,98500,N/A
2012,1,8,12,30,N/A,16.14,3.68,10.9,98510,N/A
2012,1,8,13,30,N/A,23.82,4.1,11.77,98530,N/A
2012,1,8,14,30,N/A,19.29,4.97,12.44,98510,N/A
2012,1,8,15,30,N/A,24.89,5.17,12.69,98520,N/A
2012,1,8,16,30,N/A,21.46,6.41,12.1,98530,N/A
2012,1,8,17,30,N/A,20.91,6.84,11.17,98550,N/A
2012,1,8,18,30,N/A,22.28,7.21,10.370000000000001,98590,N/A
2012,1,8,19,30,N/A,26.64,7.43,9.38,98610,N/A
2012,1,8,20,30,N/A,22.080000000000002,8.44,8.72,98570,N/A
2012,1,8,21,30,N/A,20.87,9.68,8.48,98520,N/A
2012,1,8,22,30,N/A,45.14,7.72,8.45,98590,N/A
2012,1,8,23,30,N/A,47.63,6.18,7.05,98640,N/A
2012,1,9,0,30,N/A,37.88,6.49,6.69,98640,N/A
2012,1,9,1,30,N/A,38.56,6.6000000000000005,6.2700000000000005,98620,N/A
2012,1,9,2,30,N/A,13.99,6.5200000000000005,5.41,98650,N/A
2012,1,9,3,30,N/A,13.91,6.47,5.46,98670,N/A
2012,1,9,4,30,N/A,29.330000000000002,7.8500000000000005,5.24,98640,N/A
2012,1,9,5,30,N/A,23.16,7.48,5,98700,N/A
2012,1,9,6,30,N/A,36.75,8.950000000000001,5.18,98670,N/A
2012,1,9,7,30,N/A,26.53,7.38,5.3500000000000005,98690,N/A
2012,1,9,8,30,N/A,23.97,8.36,5.8500000000000005,98640,N/A
2012,1,9,9,30,N/A,21.41,6.84,5.5600000000000005,98700,N/A
2012,1,9,10,30,N/A,12.38,7.05,5.34,98750,N/A
2012,1,9,11,30,N/A,12.09,8.94,5.59,98620,N/A
2012,1,9,12,30,N/A,7.37,7.34,5.8,98670,N/A
2012,1,9,13,30,N/A,1.16,6.79,6.48,98640,N/A
2012,1,9,14,30,N/A,30.57,5.22,6.32,98640,N/A
2012,1,9,15,30,N/A,33.67,7.72,6.93,98520,N/A
2012,1,9,16,30,N/A,27.3,5.25,7.9,98530,N/A
2012,1,9,17,30,N/A,21.79,6.2700000000000005,8.13,98440,N/A
2012,1,9,18,30,N/A,34.31,6.74,8.33,98450,N/A
2012,1,9,19,30,N/A,15.27,6.44,8.120000000000001,98430,N/A
2012,1,9,20,30,N/A,9.11,8.21,7.8100000000000005,98390,N/A
2012,1,9,21,30,N/A,16.46,8.370000000000001,7.21,98380,N/A
2012,1,9,22,30,N/A,27.150000000000002,9.35,7.140000000000001,98330,N/A
2012,1,9,23,30,N/A,28.19,9.39,7.33,98260,N/A
2012,1,10,0,30,N/A,28.63,8.51,7.2700000000000005,98220,N/A
2012,1,10,1,30,N/A,27.72,8.02,7.22,98170,N/A
2012,1,10,2,30,N/A,30.28,7.07,7.08,98120,N/A
2012,1,10,3,30,N/A,331.7,5.05,6.34,98140,N/A
2012,1,10,4,30,N/A,334.98,7.07,5.42,98100,N/A
2012,1,10,5,30,N/A,338.83,7.2700000000000005,5.12,98070,N/A
2012,1,10,6,30,N/A,346.54,8.950000000000001,4.87,98020,N/A
2012,1,10,7,30,N/A,357.21,8.96,4.7,97970,N/A
2012,1,10,8,30,N/A,2.92,7.37,4.83,97940,N/A
2012,1,10,9,30,N/A,357.04,5.5200000000000005,4.95,97940,N/A
2012,1,10,10,30,N/A,335.3,4.7700000000000005,5.05,97920,N/A
2012,1,10,11,30,N/A,311.19,4.25,5.07,97880,N/A
2012,1,10,12,30,N/A,310.57,5.86,5.03,97850,N/A
2012,1,10,13,30,N/A,311.6,6,5.24,97820,N/A
2012,1,10,14,30,N/A,308.51,6.45,5.39,97760,N/A
2012,1,10,15,30,N/A,310.99,7.11,5.41,97750,N/A
2012,1,10,16,30,N/A,315.85,7.22,5.58,97720,N/A
2012,1,10,17,30,N/A,314.66,6.66,5.55,97700,N/A
2012,1,10,18,30,N/A,316.62,7.15,5.67,97720,N/A
2012,1,10,19,30,N/A,320.15000000000003,7.0600000000000005,5.7,97710,N/A
2012,1,10,20,30,N/A,324.5,6.66,5.89,97670,N/A
2012,1,10,21,30,N/A,314.54,6.25,5.96,97650,N/A
2012,1,10,22,30,N/A,321.40000000000003,7.57,5.91,97620,N/A
2012,1,10,23,30,N/A,340.79,6.83,6.21,97600,N/A
2012,1,11,0,30,N/A,333.88,5.36,6.43,97580,N/A
2012,1,11,1,30,N/A,306.96,3.97,6.49,97550,N/A
2012,1,11,2,30,N/A,283.84000000000003,3.97,6.45,97530,N/A
2012,1,11,3,30,N/A,281.92,3.47,6.23,97490,N/A
2012,1,11,4,30,N/A,269.02,4,5.94,97470,N/A
2012,1,11,5,30,N/A,258.32,4.45,5.33,97460,N/A
2012,1,11,6,30,N/A,272.13,4.51,5.24,97440,N/A
2012,1,11,7,30,N/A,269.46,3.71,5.59,97430,N/A
2012,1,11,8,30,N/A,268.14,2.98,6.36,97410,N/A
2012,1,11,9,30,N/A,231.81,2.05,6.42,97400,N/A
2012,1,11,10,30,N/A,216.57,1.45,7.48,97360,N/A
2012,1,11,11,30,N/A,191.11,2.42,9.46,97290,N/A
2012,1,11,12,30,N/A,167.05,1.84,11.46,97240,N/A
2012,1,11,13,30,N/A,179.97,3.5,12.97,97210,N/A
2012,1,11,14,30,N/A,192.59,2.46,13.56,97210,N/A
2012,1,11,15,30,N/A,235.92000000000002,1.16,13.93,97210,N/A
2012,1,11,16,30,N/A,300.88,3.89,13.66,97250,N/A
2012,1,11,17,30,N/A,316.53000000000003,5.7700000000000005,13.200000000000001,97320,N/A
2012,1,11,18,30,N/A,331.76,8.33,12.96,97400,N/A
2012,1,11,19,30,N/A,352.16,16.94,9.88,97540,N/A
2012,1,11,20,30,N/A,352.53000000000003,19.13,6.34,97680,N/A
2012,1,11,21,30,N/A,352.29,15.83,4.49,97820,N/A
2012,1,11,22,30,N/A,352.53000000000003,14.040000000000001,4,97930,N/A
2012,1,11,23,30,N/A,354.57,15.38,3.08,98050,N/A
2012,1,12,0,30,N/A,344.73,14.1,1.6600000000000001,98200,N/A
2012,1,12,1,30,N/A,348.87,14.14,0.97,98310,N/A
2012,1,12,2,30,N/A,346.52,12.08,0.66,98420,N/A
2012,1,12,3,30,N/A,334.7,11.77,0.45,98510,N/A
2012,1,12,4,30,N/A,339.95,11.77,-0.27,98590,N/A
2012,1,12,5,30,N/A,327.37,9.94,-0.51,98680,N/A
2012,1,12,6,30,N/A,330.44,11.52,-1.02,98770,N/A
2012,1,12,7,30,N/A,320.21,9.52,-1.46,98830,N/A
2012,1,12,8,30,N/A,324.88,9.16,-1.54,98880,N/A
2012,1,12,9,30,N/A,308.04,9.05,-1.06,98920,N/A
2012,1,12,10,30,N/A,320.12,9.94,-0.36,98910,N/A
2012,1,12,11,30,N/A,310.14,9.85,0.15,98860,N/A
2012,1,12,12,30,N/A,308.02,9.86,0.9400000000000001,98860,N/A
2012,1,12,13,30,N/A,306.90000000000003,10.33,1.84,98850,N/A
2012,1,12,14,30,N/A,304.77,10.14,2.63,98830,N/A
2012,1,12,15,30,N/A,302.68,9.91,3.08,98800,N/A
2012,1,12,16,30,N/A,301.88,8.98,3.34,98780,N/A
2012,1,12,17,30,N/A,303.07,9.21,3.43,98790,N/A
2012,1,12,18,30,N/A,307.57,9.31,3.29,98800,N/A
2012,1,12,19,30,N/A,308.36,10.18,3.14,98810,N/A
2012,1,12,20,30,N/A,313.21,8.83,2.8000000000000003,98810,N/A
2012,1,12,21,30,N/A,314.36,7.3100000000000005,2.74,98810,N/A
2012,1,12,22,30,N/A,321.6,6.25,2.54,98820,N/A
2012,1,12,23,30,N/A,313.64,4.5,1.73,98860,N/A
2012,1,13,0,30,N/A,311.61,3.18,1.22,98880,N/A
2012,1,13,1,30,N/A,317.47,3.2600000000000002,1.57,98910,N/A
2012,1,13,2,30,N/A,315.33,2.86,1.55,98930,N/A
2012,1,13,3,30,N/A,297.56,2.37,1.19,98960,N/A
2012,1,13,4,30,N/A,300.6,2.57,1.48,98980,N/A
2012,1,13,5,30,N/A,300.66,2.99,1.92,99000,N/A
2012,1,13,6,30,N/A,301.68,2.67,1.53,99030,N/A
2012,1,13,7,30,N/A,300.92,2.37,1.62,99030,N/A
2012,1,13,8,30,N/A,275.96,1.93,1.6,99070,N/A
2012,1,13,9,30,N/A,246.79,1.34,1.99,99090,N/A
2012,1,13,10,30,N/A,216.06,1.03,3.41,99080,N/A
2012,1,13,11,30,N/A,216.92000000000002,1.7,5.19,99050,N/A
2012,1,13,12,30,N/A,215.04,2.91,6.65,99020,N/A
2012,1,13,13,30,N/A,210.70000000000002,3.6,7.84,98990,N/A
2012,1,13,14,30,N/A,210.59,4.0200000000000005,8.75,98960,N/A
2012,1,13,15,30,N/A,205.43,4.49,9.34,98930,N/A
2012,1,13,16,30,N/A,202.98000000000002,5.43,9.65,98910,N/A
2012,1,13,17,30,N/A,214.71,6.21,9.77,98900,N/A
2012,1,13,18,30,N/A,215.09,6.22,9.52,98920,N/A
2012,1,13,19,30,N/A,203.26,6.88,9.64,98920,N/A
2012,1,13,20,30,N/A,216.22,8.23,9.49,98910,N/A
2012,1,13,21,30,N/A,225.44,8.97,8.64,98910,N/A
2012,1,13,22,30,N/A,232.4,10.370000000000001,8.52,98910,N/A
2012,1,13,23,30,N/A,229.75,10.16,8.32,98910,N/A
2012,1,14,0,30,N/A,227.78,9.98,7.62,98940,N/A
2012,1,14,1,30,N/A,230.96,10.200000000000001,7.48,98960,N/A
2012,1,14,2,30,N/A,229.20000000000002,8.98,6.75,98970,N/A
2012,1,14,3,30,N/A,228.58,8.75,6.28,98970,N/A
2012,1,14,4,30,N/A,234.24,8.78,6.26,98970,N/A
2012,1,14,5,30,N/A,240.22,8.42,6.29,98980,N/A
2012,1,14,6,30,N/A,245.77,8.4,6.57,99010,N/A
2012,1,14,7,30,N/A,252.39000000000001,7.98,6.38,99040,N/A
2012,1,14,8,30,N/A,255.63,6.99,6.43,99070,N/A
2012,1,14,9,30,N/A,252.38,5.36,6.36,99100,N/A
2012,1,14,10,30,N/A,266.27,3.48,7.42,99130,N/A
2012,1,14,11,30,N/A,273.94,3.8200000000000003,9.51,99140,N/A
2012,1,14,12,30,N/A,291.06,2.54,10.8,99150,N/A
2012,1,14,13,30,N/A,299.58,2.27,11.92,99160,N/A
2012,1,14,14,30,N/A,307.61,1.83,12.72,99140,N/A
2012,1,14,15,30,N/A,317.69,1.26,13.15,99120,N/A
2012,1,14,16,30,N/A,35.67,0.58,13.25,99100,N/A
2012,1,14,17,30,N/A,97.05,1.6400000000000001,13.59,99090,N/A
2012,1,14,18,30,N/A,124.33,2.97,13.93,99110,N/A
2012,1,14,19,30,N/A,131.26,5.87,13.5,99110,N/A
2012,1,14,20,30,N/A,148.61,7.640000000000001,13,99100,N/A
2012,1,14,21,30,N/A,160.08,8.55,12.64,99080,N/A
2012,1,14,22,30,N/A,177.63,8.69,12.46,99060,N/A
2012,1,14,23,30,N/A,184.49,8.47,10.67,99060,N/A
2012,1,15,0,30,N/A,193.61,8.86,9.99,99060,N/A
2012,1,15,1,30,N/A,203.75,8.81,10.51,99070,N/A
2012,1,15,2,30,N/A,204.82,8.26,10.52,99060,N/A
2012,1,15,3,30,N/A,206.76,7.97,10.15,99040,N/A
2012,1,15,4,30,N/A,204.01,7.88,9.700000000000001,99020,N/A
2012,1,15,5,30,N/A,197.75,8.66,8.91,99020,N/A
2012,1,15,6,30,N/A,192.78,9.59,8.21,99030,N/A
2012,1,15,7,30,N/A,189.5,9.14,7.67,99020,N/A
2012,1,15,8,30,N/A,185.5,8.53,7.13,99030,N/A
2012,1,15,9,30,N/A,186.41,8.88,8.03,99020,N/A
2012,1,15,10,30,N/A,182.93,6.3500000000000005,8.72,99000,N/A
2012,1,15,11,30,N/A,179.96,6.28,10.77,98950,N/A
2012,1,15,12,30,N/A,184.21,8.25,12.72,98890,N/A
2012,1,15,13,30,N/A,185.97,9.450000000000001,14.01,98850,N/A
2012,1,15,14,30,N/A,187.76,10.5,14.76,98770,N/A
2012,1,15,15,30,N/A,179.43,11.16,14.6,98710,N/A
2012,1,15,16,30,N/A,176.01,11.71,14.15,98650,N/A
2012,1,15,17,30,N/A,178.17000000000002,12.43,14.030000000000001,98610,N/A
2012,1,15,18,30,N/A,174.41,12.49,13.88,98590,N/A
2012,1,15,19,30,N/A,172.1,12.01,13.05,98590,N/A
2012,1,15,20,30,N/A,182.74,13.11,13.21,98560,N/A
2012,1,15,21,30,N/A,188.39000000000001,12.8,13.55,98530,N/A
2012,1,15,22,30,N/A,188.15,13.13,13.58,98520,N/A
2012,1,15,23,30,N/A,186.89000000000001,12.15,13.65,98490,N/A
2012,1,16,0,30,N/A,186.98,10.790000000000001,13.74,98470,N/A
2012,1,16,1,30,N/A,194.32,12.16,14.07,98440,N/A
2012,1,16,2,30,N/A,195.73000000000002,13.1,14.450000000000001,98410,N/A
2012,1,16,3,30,N/A,192.06,11.51,14.6,98390,N/A
2012,1,16,4,30,N/A,196.07,12.15,14.82,98350,N/A
2012,1,16,5,30,N/A,198.85,12.6,15.040000000000001,98340,N/A
2012,1,16,6,30,N/A,197.96,12.56,15.32,98320,N/A
2012,1,16,7,30,N/A,202.48000000000002,11.38,15.27,98310,N/A
2012,1,16,8,30,N/A,203.75,13.5,15.700000000000001,98300,N/A
2012,1,16,9,30,N/A,203.53,13.44,16.09,98330,N/A
2012,1,16,10,30,N/A,208.55,11.33,16.67,98310,N/A
2012,1,16,11,30,N/A,208.94,10.790000000000001,17.61,98240,N/A
2012,1,16,12,30,N/A,210.70000000000002,12.76,18.23,98170,N/A
2012,1,16,13,30,N/A,205.04,12.56,19.150000000000002,98100,N/A
2012,1,16,14,30,N/A,197.75,11.34,19.8,98050,N/A
2012,1,16,15,30,N/A,194.76,11.44,20.14,97990,N/A
2012,1,16,16,30,N/A,190.62,10.9,19.78,97940,N/A
2012,1,16,17,30,N/A,185.73,10.21,19.14,97930,N/A
2012,1,16,18,30,N/A,182.11,10.49,18.36,97930,N/A
2012,1,16,19,30,N/A,185.89000000000001,12.74,17.96,97920,N/A
2012,1,16,20,30,N/A,186.89000000000001,11.64,17.38,97900,N/A
2012,1,16,21,30,N/A,194.31,12.120000000000001,17.1,97890,N/A
2012,1,16,22,30,N/A,202.01,13.31,17.14,97890,N/A
2012,1,16,23,30,N/A,203.41,12.61,17.150000000000002,97910,N/A
2012,1,17,0,30,N/A,198.78,10.1,17.11,97940,N/A
2012,1,17,1,30,N/A,226.11,8.26,16.71,98020,N/A
2012,1,17,2,30,N/A,216.62,9.66,16.87,98040,N/A
2012,1,17,3,30,N/A,224.08,8.23,16.37,98090,N/A
2012,1,17,4,30,N/A,259.72,5.26,15.83,98160,N/A
