SiteID,1243941,Site Timezone,-6,Data Timezone,-6,Longitude,-96.8579406738,Latitude,33.0436172485
2008,1,2,13,30,N/A,1.31,4.5600000000000005,1.61,101040,N/A
2008,1,2,14,30,N/A,0.91,3.96,1.99,101000,N/A
2008,1,2,15,30,N/A,359.99,3.3000000000000003,2.23,100930,N/A
2008,1,2,16,30,N/A,10.35,3.39,2.17,100870,N/A
2008,1,2,17,30,N/A,27.82,3.9,1.77,100840,N/A
2008,1,2,18,30,N/A,50.74,3.85,1.44,100830,N/A
2008,1,2,19,30,N/A,68.05,2.98,1.16,100830,N/A
2008,1,2,20,30,N/A,82.71000000000001,3.13,1.03,100810,N/A
2008,1,2,21,30,N/A,91.05,3.41,0.43,100770,N/A
2008,1,2,22,30,N/A,99.19,4.28,0.08,100730,N/A
2008,1,2,23,30,N/A,106.76,4.75,-0.28,100700,N/A
2008,1,3,0,30,N/A,114.46000000000001,4.74,-0.53,100690,N/A
2008,1,3,1,30,N/A,119.3,4.97,-0.89,100680,N/A
2008,1,3,2,30,N/A,123.22,6,-1.35,100660,N/A
2008,1,3,3,30,N/A,125.56,6.38,-1.6300000000000001,100620,N/A
2008,1,3,4,30,N/A,134.45,6.01,-1.9100000000000001,100600,N/A
2008,1,3,5,30,N/A,136.9,6.13,-2.09,100580,N/A
2008,1,3,6,30,N/A,139.08,5.8500000000000005,-2.2,100560,N/A
2008,1,3,7,30,N/A,143.09,5.7700000000000005,-2.19,100530,N/A
2008,1,3,8,30,N/A,146.96,6.3100000000000005,-1.98,100490,N/A
2008,1,3,9,30,N/A,163.21,5.36,-1.46,100490,N/A
2008,1,3,10,30,N/A,156.65,4.73,-0.79,100430,N/A
2008,1,3,11,30,N/A,162.37,7.48,0.46,100320,N/A
2008,1,3,12,30,N/A,170.48,6.32,2.0100000000000002,100270,N/A
2008,1,3,13,30,N/A,166.56,6.99,3.14,100150,N/A
2008,1,3,14,30,N/A,167.8,7.57,3.96,100060,N/A
2008,1,3,15,30,N/A,169.45000000000002,8.03,4.37,99980,N/A
2008,1,3,16,30,N/A,168.97,8.76,4.41,99870,N/A
2008,1,3,17,30,N/A,161.97,8.88,3.92,99810,N/A
2008,1,3,18,30,N/A,155.12,9.61,3.09,99790,N/A
2008,1,3,19,30,N/A,159.27,11.1,2.34,99750,N/A
2008,1,3,20,30,N/A,162.94,11.77,1.9000000000000001,99710,N/A
2008,1,3,21,30,N/A,164.25,12.21,1.85,99670,N/A
2008,1,3,22,30,N/A,167.73,12.07,1.6500000000000001,99640,N/A
2008,1,3,23,30,N/A,173.05,12.16,1.59,99600,N/A
2008,1,4,0,30,N/A,176.54,12.23,1.18,99570,N/A
2008,1,4,1,30,N/A,177.56,11.75,1.08,99550,N/A
2008,1,4,2,30,N/A,176.85,11.55,1.51,99510,N/A
2008,1,4,3,30,N/A,175.73,11.75,1.5,99450,N/A
2008,1,4,4,30,N/A,178.08,11.93,1.59,99410,N/A
2008,1,4,5,30,N/A,176.46,12,1.73,99380,N/A
2008,1,4,6,30,N/A,170.73,11.120000000000001,1.6600000000000001,99340,N/A
2008,1,4,7,30,N/A,170.18,10.93,1.8800000000000001,99310,N/A
2008,1,4,8,30,N/A,172.75,10.8,3.19,99290,N/A
2008,1,4,9,30,N/A,172.15,10.47,3.6,99260,N/A
2008,1,4,10,30,N/A,167.39000000000001,8.48,4.6000000000000005,99210,N/A
2008,1,4,11,30,N/A,171.9,8.71,5.87,99140,N/A
2008,1,4,12,30,N/A,174.37,7.88,7.08,99090,N/A
2008,1,4,13,30,N/A,177.34,9.74,8.67,99000,N/A
2008,1,4,14,30,N/A,177.25,11.21,9.24,98920,N/A
2008,1,4,15,30,N/A,176.68,11.07,9.86,98830,N/A
2008,1,4,16,30,N/A,176.95000000000002,10.88,10.19,98760,N/A
2008,1,4,17,30,N/A,178.4,12.39,10.53,98720,N/A
2008,1,4,18,30,N/A,178.45000000000002,12.91,10.97,98690,N/A
2008,1,4,19,30,N/A,178.24,13.370000000000001,11.450000000000001,98670,N/A
2008,1,4,20,30,N/A,184.78,13.24,11.88,98630,N/A
2008,1,4,21,30,N/A,184.48,13.14,11.72,98610,N/A
2008,1,4,22,30,N/A,186.29,13.57,12.02,98570,N/A
2008,1,4,23,30,N/A,187.66,11.9,11.950000000000001,98560,N/A
2008,1,5,0,30,N/A,191.63,13.33,12.34,98540,N/A
2008,1,5,1,30,N/A,194.77,14.72,12.81,98500,N/A
2008,1,5,2,30,N/A,196.4,13.91,13.23,98470,N/A
2008,1,5,3,30,N/A,195.29,14.27,13.26,98410,N/A
2008,1,5,4,30,N/A,195,12.81,13.56,98380,N/A
2008,1,5,5,30,N/A,196.28,12.42,13.44,98370,N/A
2008,1,5,6,30,N/A,196.92000000000002,14.46,13.780000000000001,98310,N/A
2008,1,5,7,30,N/A,191.18,10.950000000000001,13.530000000000001,98320,N/A
2008,1,5,8,30,N/A,192.61,11.55,13.120000000000001,98330,N/A
2008,1,5,9,30,N/A,197.17000000000002,10.47,13.8,98310,N/A
2008,1,5,10,30,N/A,200.67000000000002,8.73,15.02,98300,N/A
2008,1,5,11,30,N/A,201.21,9.63,16.580000000000002,98260,N/A
2008,1,5,12,30,N/A,202.09,9.57,18.04,98200,N/A
2008,1,5,13,30,N/A,199.23000000000002,9.55,19.37,98160,N/A
2008,1,5,14,30,N/A,197.53,9.8,20.46,98100,N/A
2008,1,5,15,30,N/A,195.29,11.200000000000001,20.94,98030,N/A
2008,1,5,16,30,N/A,192.95000000000002,10.68,21.07,97990,N/A
2008,1,5,17,30,N/A,184.54,11.88,20.53,97990,N/A
2008,1,5,18,30,N/A,177.63,12.89,19.22,97990,N/A
2008,1,5,19,30,N/A,183.54,14.21,18.52,97980,N/A
2008,1,5,20,30,N/A,186.56,13.93,17.64,98000,N/A
2008,1,5,21,30,N/A,190.17000000000002,13.66,16.91,98010,N/A
2008,1,5,22,30,N/A,192.72,13.52,16.37,98030,N/A
2008,1,5,23,30,N/A,194.49,13.5,16.05,98040,N/A
2008,1,6,0,30,N/A,196.98000000000002,13.74,15.82,98060,N/A
2008,1,6,1,30,N/A,197.27,12.780000000000001,15.68,98070,N/A
2008,1,6,2,30,N/A,199.35,12.21,15.67,98080,N/A
2008,1,6,3,30,N/A,198.63,13.72,16.03,98060,N/A
2008,1,6,4,30,N/A,198.74,13.86,16.26,98070,N/A
2008,1,6,5,30,N/A,188.93,10.07,16.13,98080,N/A
2008,1,6,6,30,N/A,183.63,12.57,15.39,98090,N/A
2008,1,6,7,30,N/A,186.96,13.21,14.530000000000001,98090,N/A
2008,1,6,8,30,N/A,186.64000000000001,12.02,14.64,98110,N/A
2008,1,6,9,30,N/A,187.47,11.540000000000001,14.86,98110,N/A
2008,1,6,10,30,N/A,192.45000000000002,11.48,15.6,98110,N/A
2008,1,6,11,30,N/A,192.88,12.09,16.15,98080,N/A
2008,1,6,12,30,N/A,190.70000000000002,11.040000000000001,18.28,98050,N/A
2008,1,6,13,30,N/A,193.33,11.4,19.55,98030,N/A
2008,1,6,14,30,N/A,184.54,11.67,20.080000000000002,97980,N/A
2008,1,6,15,30,N/A,181.35,11.93,19.580000000000002,97940,N/A
2008,1,6,16,30,N/A,176.69,11.61,18.75,97880,N/A
2008,1,6,17,30,N/A,178.69,12.92,17.900000000000002,97900,N/A
2008,1,6,18,30,N/A,177.66,12.93,17.580000000000002,97930,N/A
2008,1,6,19,30,N/A,178.69,13.68,17.75,97900,N/A
2008,1,6,20,30,N/A,178.17000000000002,13.08,17.82,97890,N/A
2008,1,6,21,30,N/A,172.70000000000002,11.51,17.77,97910,N/A
2008,1,6,22,30,N/A,177.84,12.5,17.66,97900,N/A
2008,1,6,23,30,N/A,178.9,13.61,17.52,97900,N/A
2008,1,7,0,30,N/A,184.53,12.450000000000001,17.38,97940,N/A
2008,1,7,1,30,N/A,183.56,14.05,17.3,97950,N/A
2008,1,7,2,30,N/A,181.75,11.94,17.2,97970,N/A
2008,1,7,3,30,N/A,179.4,11.91,17.09,97970,N/A
2008,1,7,4,30,N/A,181.26,11.76,16.66,97950,N/A
2008,1,7,5,30,N/A,179.71,11.56,16.97,97950,N/A
2008,1,7,6,30,N/A,186.20000000000002,10.65,17.05,97990,N/A
2008,1,7,7,30,N/A,181.20000000000002,10.06,16.95,97990,N/A
2008,1,7,8,30,N/A,188.5,10.66,17.02,98010,N/A
2008,1,7,9,30,N/A,186.62,9.07,17.12,98000,N/A
2008,1,7,10,30,N/A,192.01,8.64,18.12,97980,N/A
2008,1,7,11,30,N/A,199.34,9.620000000000001,18.990000000000002,97940,N/A
2008,1,7,12,30,N/A,196.6,9.26,19.84,97900,N/A
2008,1,7,13,30,N/A,200.29,7.79,20.59,97860,N/A
2008,1,7,14,30,N/A,200.55,8.11,21.32,97790,N/A
2008,1,7,15,30,N/A,198.02,9.68,21.91,97740,N/A
2008,1,7,16,30,N/A,190.37,8.8,21.900000000000002,97690,N/A
2008,1,7,17,30,N/A,174.83,9.950000000000001,21.28,97700,N/A
2008,1,7,18,30,N/A,176.61,11.69,20.53,97680,N/A
2008,1,7,19,30,N/A,174.61,11.55,20.330000000000002,97660,N/A
2008,1,7,20,30,N/A,179.75,12.09,19.580000000000002,97660,N/A
2008,1,7,21,30,N/A,181.22,11.91,19.080000000000002,97670,N/A
2008,1,7,22,30,N/A,189.12,10.69,18.830000000000002,97680,N/A
2008,1,7,23,30,N/A,199.11,9.71,18.68,97690,N/A
2008,1,8,0,30,N/A,202.51,12.530000000000001,19.080000000000002,97710,N/A
2008,1,8,1,30,N/A,203.5,12.41,19.13,97740,N/A
2008,1,8,2,30,N/A,198.07,11.15,18.95,97750,N/A
2008,1,8,3,30,N/A,232.47,9.02,18.47,97830,N/A
2008,1,8,4,30,N/A,217.81,10.27,18.36,97830,N/A
2008,1,8,5,30,N/A,236.64000000000001,10.41,17.8,97870,N/A
2008,1,8,6,30,N/A,253.79,10.24,16.97,97920,N/A
2008,1,8,7,30,N/A,261.38,12.14,16.46,97960,N/A
2008,1,8,8,30,N/A,282.77,11.78,15.280000000000001,98070,N/A
2008,1,8,9,30,N/A,295.38,11.71,14.06,98160,N/A
2008,1,8,10,30,N/A,302.02,11.81,13.26,98260,N/A
2008,1,8,11,30,N/A,315.61,10.950000000000001,12.030000000000001,98370,N/A
2008,1,8,12,30,N/A,318.59000000000003,9.870000000000001,11.74,98480,N/A
2008,1,8,13,30,N/A,322.29,10.02,11.76,98530,N/A
2008,1,8,14,30,N/A,331.19,9.96,11.790000000000001,98580,N/A
2008,1,8,15,30,N/A,333.79,9.84,11.53,98610,N/A
2008,1,8,16,30,N/A,340.81,9.46,11.15,98640,N/A
2008,1,8,17,30,N/A,352.2,8.17,10.76,98670,N/A
2008,1,8,18,30,N/A,346.99,7.94,10.55,98720,N/A
2008,1,8,19,30,N/A,344.82,7.4,10.33,98760,N/A
2008,1,8,20,30,N/A,357.93,8.14,10,98790,N/A
2008,1,8,21,30,N/A,4.13,6.3100000000000005,9.34,98810,N/A
2008,1,8,22,30,N/A,12.75,5.97,8.89,98840,N/A
2008,1,8,23,30,N/A,25.52,6.1000000000000005,8.93,98840,N/A
2008,1,9,0,30,N/A,41.050000000000004,4.63,8.58,98880,N/A
2008,1,9,1,30,N/A,44.28,3.84,8.27,98880,N/A
2008,1,9,2,30,N/A,52.01,3.39,8.08,98880,N/A
2008,1,9,3,30,N/A,66.88,2.74,7.63,98870,N/A
2008,1,9,4,30,N/A,92.21000000000001,1.99,6.92,98840,N/A
2008,1,9,5,30,N/A,117.44,1.98,6.5,98830,N/A
2008,1,9,6,30,N/A,134.72,1.96,6.12,98830,N/A
2008,1,9,7,30,N/A,146.03,1.6600000000000001,5.95,98800,N/A
2008,1,9,8,30,N/A,137.23,2.36,5.78,98770,N/A
2008,1,9,9,30,N/A,141.25,2.14,6.47,98730,N/A
2008,1,9,10,30,N/A,141.93,3.52,7.8,98650,N/A
2008,1,9,11,30,N/A,148.92000000000002,4.14,8.72,98560,N/A
2008,1,9,12,30,N/A,156.73,4.0600000000000005,9.66,98480,N/A
2008,1,9,13,30,N/A,161.54,4.3500000000000005,10.700000000000001,98370,N/A
2008,1,9,14,30,N/A,171.81,5.24,11.46,98290,N/A
2008,1,9,15,30,N/A,169.61,5.51,11.950000000000001,98170,N/A
2008,1,9,16,30,N/A,166.39000000000001,6.23,12.14,98060,N/A
2008,1,9,17,30,N/A,155.07,7.0200000000000005,11.66,98000,N/A
2008,1,9,18,30,N/A,153.29,8.620000000000001,11.26,97940,N/A
2008,1,9,19,30,N/A,157.78,8.34,10.99,97900,N/A
2008,1,9,20,30,N/A,161.31,9.53,11.14,97840,N/A
2008,1,9,21,30,N/A,164.77,10.01,10.85,97780,N/A
2008,1,9,22,30,N/A,168.97,10.93,10.85,97710,N/A
2008,1,9,23,30,N/A,170.75,10.94,10.63,97670,N/A
2008,1,10,0,30,N/A,176.78,9.91,10.38,97650,N/A
2008,1,10,1,30,N/A,187.41,10.35,10.51,97620,N/A
2008,1,10,2,30,N/A,194.44,11.19,10.38,97580,N/A
2008,1,10,3,30,N/A,203.04,11.43,10.4,97530,N/A
2008,1,10,4,30,N/A,217.06,12.41,10.38,97490,N/A
2008,1,10,5,30,N/A,230.53,10.370000000000001,10.18,97520,N/A
2008,1,10,6,30,N/A,264.45,9.52,9.96,97600,N/A
2008,1,10,7,30,N/A,290.56,12.48,8.08,97680,N/A
2008,1,10,8,30,N/A,303.73,11.83,6.890000000000001,97770,N/A
2008,1,10,9,30,N/A,310.42,11.73,6.97,97840,N/A
2008,1,10,10,30,N/A,302.28000000000003,10.450000000000001,7.66,97890,N/A
2008,1,10,11,30,N/A,301.22,10.26,8.57,97930,N/A
2008,1,10,12,30,N/A,302.75,10.57,9.77,97950,N/A
2008,1,10,13,30,N/A,308.31,11.16,10.4,97980,N/A
2008,1,10,14,30,N/A,312.61,11.36,10.96,97990,N/A
2008,1,10,15,30,N/A,315.26,9.540000000000001,11.4,98010,N/A
2008,1,10,16,30,N/A,317.09000000000003,8.76,11.51,98010,N/A
2008,1,10,17,30,N/A,315.41,8.44,11.59,98040,N/A
2008,1,10,18,30,N/A,319.48,8.56,11.68,98060,N/A
2008,1,10,19,30,N/A,320.26,6.11,10.22,98080,N/A
2008,1,10,20,30,N/A,329.52,7.18,10.47,98100,N/A
2008,1,10,21,30,N/A,340.28000000000003,6.140000000000001,9.32,98120,N/A
2008,1,10,22,30,N/A,346.87,5.73,9.42,98140,N/A
2008,1,10,23,30,N/A,353.09000000000003,4.96,8.8,98150,N/A
2008,1,11,0,30,N/A,1.97,3.2800000000000002,8.38,98160,N/A
2008,1,11,1,30,N/A,30.740000000000002,1.75,8.07,98170,N/A
2008,1,11,2,30,N/A,69.37,1.21,8.11,98170,N/A
2008,1,11,3,30,N/A,117.65,1.29,7.36,98150,N/A
2008,1,11,4,30,N/A,128.75,2.2600000000000002,6.99,98140,N/A
2008,1,11,5,30,N/A,154.58,4.09,6.44,98140,N/A
2008,1,11,6,30,N/A,145.83,4.44,6.23,98130,N/A
2008,1,11,7,30,N/A,154.55,4.74,5.92,98130,N/A
2008,1,11,8,30,N/A,147.82,5.5600000000000005,7.08,98120,N/A
2008,1,11,9,30,N/A,150.17000000000002,3.5300000000000002,6.33,98110,N/A
2008,1,11,10,30,N/A,150.28,4.28,8.28,98080,N/A
2008,1,11,11,30,N/A,157.91,5.03,9.69,98050,N/A
2008,1,11,12,30,N/A,170.92000000000002,5.74,11.49,98000,N/A
2008,1,11,13,30,N/A,174.47,6.84,12.69,97950,N/A
2008,1,11,14,30,N/A,175.51,7.16,13.74,97890,N/A
2008,1,11,15,30,N/A,173.56,7.62,14.51,97830,N/A
2008,1,11,16,30,N/A,171.26,7.71,14.63,97770,N/A
2008,1,11,17,30,N/A,166.27,7.75,14.370000000000001,97760,N/A
2008,1,11,18,30,N/A,162.84,8.620000000000001,13.67,97750,N/A
2008,1,11,19,30,N/A,157.86,9.24,12.92,97740,N/A
2008,1,11,20,30,N/A,159.13,10.44,12.5,97710,N/A
2008,1,11,21,30,N/A,159.31,10.5,11.98,97710,N/A
2008,1,11,22,30,N/A,159.83,10.870000000000001,11.53,97690,N/A
2008,1,11,23,30,N/A,159.24,10.92,10.950000000000001,97680,N/A
2008,1,12,0,30,N/A,158.24,10.450000000000001,10.36,97690,N/A
2008,1,12,1,30,N/A,161.27,10.91,10.02,97690,N/A
2008,1,12,2,30,N/A,161.86,10.450000000000001,9.56,97700,N/A
2008,1,12,3,30,N/A,163.08,10.28,9.02,97690,N/A
2008,1,12,4,30,N/A,167.11,10.27,8.65,97690,N/A
2008,1,12,5,30,N/A,166.43,8.11,7.95,97730,N/A
2008,1,12,6,30,N/A,165.93,7.6000000000000005,7.3500000000000005,97740,N/A
2008,1,12,7,30,N/A,161.70000000000002,6.2700000000000005,6.72,97790,N/A
2008,1,12,8,30,N/A,179.84,4.61,7.07,97830,N/A
2008,1,12,9,30,N/A,175.76,2.2,7.4,97850,N/A
2008,1,12,10,30,N/A,274.07,0.93,8.6,97890,N/A
2008,1,12,11,30,N/A,333.35,3.42,9.36,97910,N/A
2008,1,12,12,30,N/A,348.73,5.11,10.15,97940,N/A
2008,1,12,13,30,N/A,353.57,6.49,10.88,97980,N/A
2008,1,12,14,30,N/A,352.76,7.79,11.24,98030,N/A
2008,1,12,15,30,N/A,353.57,8.4,11.23,98090,N/A
2008,1,12,16,30,N/A,355.37,8.82,11.07,98150,N/A
2008,1,12,17,30,N/A,356.31,8.48,10.86,98240,N/A
2008,1,12,18,30,N/A,24.91,8.46,10.01,98320,N/A
2008,1,12,19,30,N/A,23.46,8.07,10.05,98390,N/A
2008,1,12,20,30,N/A,11.24,7.640000000000001,9.78,98450,N/A
2008,1,12,21,30,N/A,20.96,8.77,8.84,98510,N/A
2008,1,12,22,30,N/A,20.82,8.56,8.19,98550,N/A
2008,1,12,23,30,N/A,24.98,8.11,7.38,98590,N/A
2008,1,13,0,30,N/A,38.410000000000004,7.7,7.3,98640,N/A
2008,1,13,1,30,N/A,42.19,7.04,7.17,98680,N/A
2008,1,13,2,30,N/A,45.82,6.3100000000000005,7.03,98710,N/A
2008,1,13,3,30,N/A,41.79,5.69,6.68,98740,N/A
2008,1,13,4,30,N/A,42.69,5.34,5.92,98770,N/A
2008,1,13,5,30,N/A,44.9,4.07,5.15,98820,N/A
2008,1,13,6,30,N/A,38.660000000000004,3.7,4.51,98850,N/A
2008,1,13,7,30,N/A,33.97,3.86,4.57,98890,N/A
2008,1,13,8,30,N/A,26.03,3.2600000000000002,3.5300000000000002,98940,N/A
2008,1,13,9,30,N/A,26.41,1.84,3.46,98990,N/A
2008,1,13,10,30,N/A,13.64,1.04,5.59,99000,N/A
2008,1,13,11,30,N/A,14.58,2.33,7.82,99000,N/A
2008,1,13,12,30,N/A,25.94,2.2600000000000002,9.22,99000,N/A
2008,1,13,13,30,N/A,22.1,2.0100000000000002,10.28,98990,N/A
2008,1,13,14,30,N/A,23.26,1.42,11.02,98980,N/A
2008,1,13,15,30,N/A,14.26,1.16,11.43,98980,N/A
2008,1,13,16,30,N/A,7.16,1.3900000000000001,11.53,98970,N/A
2008,1,13,17,30,N/A,33.79,1.45,11.49,99020,N/A
2008,1,13,18,30,N/A,108.27,1.8800000000000001,11.370000000000001,99060,N/A
2008,1,13,19,30,N/A,122.16,2.72,10.84,99090,N/A
2008,1,13,20,30,N/A,141.24,2.8000000000000003,10.88,99130,N/A
2008,1,13,21,30,N/A,124.14,2.5100000000000002,11.05,99150,N/A
2008,1,13,22,30,N/A,106.63,3.65,10.35,99160,N/A
2008,1,13,23,30,N/A,109.81,3.21,10.27,99170,N/A
2008,1,14,0,30,N/A,119.35000000000001,3.6,9.96,99220,N/A
2008,1,14,1,30,N/A,124,3.0500000000000003,9.23,99260,N/A
2008,1,14,2,30,N/A,137.1,2.87,8.34,99290,N/A
2008,1,14,3,30,N/A,142,2.14,8,99320,N/A
2008,1,14,4,30,N/A,181.71,1.48,7.55,99320,N/A
2008,1,14,5,30,N/A,204.15,1.3900000000000001,7.19,99340,N/A
2008,1,14,6,30,N/A,243.13,1.68,6.640000000000001,99360,N/A
2008,1,14,7,30,N/A,263.62,2.47,6.15,99380,N/A
2008,1,14,8,30,N/A,269.52,2.59,5.65,99410,N/A
2008,1,14,9,30,N/A,284.03000000000003,2.66,5.51,99430,N/A
2008,1,14,10,30,N/A,271.72,1.98,6.97,99420,N/A
2008,1,14,11,30,N/A,257.79,2.6,9.24,99390,N/A
2008,1,14,12,30,N/A,253.96,4.29,11.27,99370,N/A
2008,1,14,13,30,N/A,256.17,4.8500000000000005,12.65,99330,N/A
2008,1,14,14,30,N/A,259.87,5.24,13.56,99300,N/A
2008,1,14,15,30,N/A,265.33,5.03,14.07,99250,N/A
2008,1,14,16,30,N/A,271.02,5.73,14.48,99200,N/A
2008,1,14,17,30,N/A,309.48,5.62,14.14,99190,N/A
2008,1,14,18,30,N/A,322.65000000000003,6.75,13.58,99200,N/A
2008,1,14,19,30,N/A,334.28000000000003,6.21,13.5,99210,N/A
2008,1,14,20,30,N/A,350.61,5.36,12.72,99190,N/A
2008,1,14,21,30,N/A,352.67,4.28,12.69,99170,N/A
2008,1,14,22,30,N/A,347.84000000000003,3.35,12.86,99150,N/A
2008,1,14,23,30,N/A,343.78000000000003,2.48,12.25,99130,N/A
2008,1,15,0,30,N/A,309.22,1.48,10.46,99110,N/A
2008,1,15,1,30,N/A,286.03000000000003,1.99,8.55,99100,N/A
2008,1,15,2,30,N/A,274.42,2.39,9.48,99060,N/A
2008,1,15,3,30,N/A,260.57,2.5500000000000003,9.38,99020,N/A
2008,1,15,4,30,N/A,251.58,2.69,9.1,98980,N/A
2008,1,15,5,30,N/A,249.69,2.95,8.4,98950,N/A
2008,1,15,6,30,N/A,249.73000000000002,2.1,6.79,98930,N/A
2008,1,15,7,30,N/A,234.05,2.3000000000000003,7.3500000000000005,98900,N/A
2008,1,15,8,30,N/A,239.77,2.35,7.92,98880,N/A
2008,1,15,9,30,N/A,222.81,1.95,7.6000000000000005,98840,N/A
2008,1,15,10,30,N/A,186.32,1.45,8.51,98790,N/A
2008,1,15,11,30,N/A,186.25,2.57,10.53,98720,N/A
2008,1,15,12,30,N/A,195.95000000000002,3.37,12.290000000000001,98660,N/A
2008,1,15,13,30,N/A,202.52,4.16,13.17,98580,N/A
2008,1,15,14,30,N/A,214.4,4.71,14.13,98490,N/A
2008,1,15,15,30,N/A,211.17000000000002,4.32,14.66,98420,N/A
2008,1,15,16,30,N/A,212.75,5.98,14.870000000000001,98330,N/A
2008,1,15,17,30,N/A,191.22,6.21,14.73,98290,N/A
2008,1,15,18,30,N/A,173.47,8.08,14.32,98270,N/A
2008,1,15,19,30,N/A,175.83,10.94,13.25,98240,N/A
2008,1,15,20,30,N/A,183.05,10.73,12.55,98210,N/A
2008,1,15,21,30,N/A,196.45000000000002,10.46,11.09,98190,N/A
2008,1,15,22,30,N/A,198.32,10.01,9.81,98170,N/A
2008,1,15,23,30,N/A,198.06,9.35,9.14,98130,N/A
2008,1,16,0,30,N/A,192.18,9.84,9,98140,N/A
2008,1,16,1,30,N/A,189.67000000000002,9.16,8.82,98130,N/A
2008,1,16,2,30,N/A,186.99,8.39,8.45,98080,N/A
2008,1,16,3,30,N/A,178.23,9.290000000000001,8.05,98050,N/A
2008,1,16,4,30,N/A,171.89000000000001,8.81,7.67,98000,N/A
2008,1,16,5,30,N/A,167.83,7.6000000000000005,7.640000000000001,97960,N/A
2008,1,16,6,30,N/A,164.16,7.21,7.640000000000001,97940,N/A
2008,1,16,7,30,N/A,167.85,6.5600000000000005,7.63,97910,N/A
2008,1,16,8,30,N/A,164.62,6.65,7.61,97910,N/A
2008,1,16,9,30,N/A,172.74,6.05,7.63,97920,N/A
2008,1,16,10,30,N/A,169.63,5.89,7.86,97920,N/A
2008,1,16,11,30,N/A,170.8,6.32,7.92,97880,N/A
2008,1,16,12,30,N/A,167.17000000000002,5.2700000000000005,8.09,97880,N/A
2008,1,16,13,30,N/A,167.97,6.0200000000000005,8.32,97880,N/A
2008,1,16,14,30,N/A,157.78,4.15,8.51,97870,N/A
2008,1,16,15,30,N/A,172.83,5,8.58,97870,N/A
2008,1,16,16,30,N/A,193.41,4.07,8.71,97890,N/A
2008,1,16,17,30,N/A,196,3.44,8.71,97920,N/A
2008,1,16,18,30,N/A,169.37,4.18,8.950000000000001,97940,N/A
2008,1,16,19,30,N/A,149.20000000000002,5.0200000000000005,8.6,97980,N/A
2008,1,16,20,30,N/A,161.03,3.9,8.02,98050,N/A
2008,1,16,21,30,N/A,302.19,8.84,4.8500000000000005,98150,N/A
2008,1,16,22,30,N/A,316.83,10.02,3.91,98220,N/A
2008,1,16,23,30,N/A,327.82,8.77,3.2600000000000002,98290,N/A
