SiteID,1243941,Site Timezone,-6,Data Timezone,-6,Longitude,-96.8579406738,Latitude,33.0436172485
2010,1,4,23,30,N/A,35,4.25,-2.15,99680,N/A
2010,1,5,0,30,N/A,36.77,3.7,-2.34,99690,N/A
2010,1,5,1,30,N/A,44.410000000000004,2.89,-2.49,99710,N/A
2010,1,5,2,30,N/A,39.43,2.77,-2.6,99720,N/A
2010,1,5,3,30,N/A,42.11,2.62,-2.8000000000000003,99720,N/A
2010,1,5,4,30,N/A,51.31,2.31,-2.87,99720,N/A
2010,1,5,5,30,N/A,49.730000000000004,2.5,-2.98,99730,N/A
2010,1,5,6,30,N/A,62.160000000000004,2.48,-3.0100000000000002,99730,N/A
2010,1,5,7,30,N/A,80.55,1.6500000000000001,-2.98,99730,N/A
2010,1,5,8,30,N/A,96.42,1.6,-3.0700000000000003,99740,N/A
2010,1,5,9,30,N/A,81.59,1.6400000000000001,-2.65,99730,N/A
2010,1,5,10,30,N/A,72.51,1.4000000000000001,-1.9000000000000001,99690,N/A
2010,1,5,11,30,N/A,87.49,1.21,-1.06,99630,N/A
2010,1,5,12,30,N/A,98.13,1.17,-0.04,99580,N/A
2010,1,5,13,30,N/A,120.02,1.12,1,99520,N/A
2010,1,5,14,30,N/A,126.88000000000001,1.01,1.86,99460,N/A
2010,1,5,15,30,N/A,134.06,1.82,2.44,99400,N/A
2010,1,5,16,30,N/A,135.83,2.64,2.68,99330,N/A
2010,1,5,17,30,N/A,131.31,4.53,2.02,99290,N/A
2010,1,5,18,30,N/A,127.97,4.84,1.4000000000000001,99270,N/A
2010,1,5,19,30,N/A,133.21,4.89,1.37,99240,N/A
2010,1,5,20,30,N/A,126.4,5.61,0.9,99210,N/A
2010,1,5,21,30,N/A,127.77,6.59,0.41000000000000003,99170,N/A
2010,1,5,22,30,N/A,132.09,7.140000000000001,0.37,99140,N/A
2010,1,5,23,30,N/A,133.25,7.2700000000000005,-0.05,99100,N/A
2010,1,6,0,30,N/A,139.32,7.87,-0.12,99080,N/A
2010,1,6,1,30,N/A,140.96,7.9,-0.12,99050,N/A
2010,1,6,2,30,N/A,143.04,7.95,-0.21,99010,N/A
2010,1,6,3,30,N/A,145.11,7.68,-0.26,98980,N/A
2010,1,6,4,30,N/A,149.54,7.82,-0.31,98940,N/A
2010,1,6,5,30,N/A,154.83,7.88,-0.37,98900,N/A
2010,1,6,6,30,N/A,157.77,8.05,-0.38,98880,N/A
2010,1,6,7,30,N/A,160.99,8.370000000000001,-0.47000000000000003,98850,N/A
2010,1,6,8,30,N/A,161.06,8.120000000000001,-0.51,98810,N/A
2010,1,6,9,30,N/A,159.02,6.23,0.38,98780,N/A
2010,1,6,10,30,N/A,163.29,6.28,2.08,98720,N/A
2010,1,6,11,30,N/A,163.29,7.38,3.86,98650,N/A
2010,1,6,12,30,N/A,159.05,7.43,3.93,98580,N/A
2010,1,6,13,30,N/A,158.43,7.87,4,98520,N/A
2010,1,6,14,30,N/A,156.61,8.61,4,98450,N/A
2010,1,6,15,30,N/A,155.15,8.58,3.86,98410,N/A
2010,1,6,16,30,N/A,156.4,9.18,3.5500000000000003,98340,N/A
2010,1,6,17,30,N/A,158.37,8.1,3.38,98340,N/A
2010,1,6,18,30,N/A,160.82,7.07,3.5300000000000002,98360,N/A
2010,1,6,19,30,N/A,163.32,6.2700000000000005,3.67,98380,N/A
2010,1,6,20,30,N/A,173.9,5.05,4.07,98430,N/A
2010,1,6,21,30,N/A,164.97,3.24,4.21,98460,N/A
2010,1,6,22,30,N/A,157.75,1.74,5.01,98480,N/A
2010,1,6,23,30,N/A,82.5,0.28,5.6000000000000005,98510,N/A
2010,1,7,0,30,N/A,353.79,10.08,3.49,98620,N/A
2010,1,7,1,30,N/A,5.74,11.120000000000001,2.65,98720,N/A
2010,1,7,2,30,N/A,7.8100000000000005,13.81,0.36,98860,N/A
2010,1,7,3,30,N/A,4.17,13.19,-1.48,98990,N/A
2010,1,7,4,30,N/A,3.04,11.76,-2.79,99110,N/A
2010,1,7,5,30,N/A,4.08,12.23,-3.58,99210,N/A
2010,1,7,6,30,N/A,359.81,14.51,-4.58,99330,N/A
2010,1,7,7,30,N/A,359.25,15.31,-5.21,99430,N/A
2010,1,7,8,30,N/A,356.87,12.96,-5.37,99520,N/A
2010,1,7,9,30,N/A,351.24,12.620000000000001,-5.17,99580,N/A
2010,1,7,10,30,N/A,349.32,13.32,-4.7700000000000005,99610,N/A
2010,1,7,11,30,N/A,351.82,11.75,-4.86,99630,N/A
2010,1,7,12,30,N/A,347.2,12.450000000000001,-4.43,99640,N/A
2010,1,7,13,30,N/A,346.45,11.88,-3.93,99640,N/A
2010,1,7,14,30,N/A,345.46,11.76,-3.2,99610,N/A
2010,1,7,15,30,N/A,348.65000000000003,11.08,-3.23,99620,N/A
2010,1,7,16,30,N/A,348.5,10.66,-3.15,99600,N/A
2010,1,7,17,30,N/A,355.17,9.56,-3.75,99640,N/A
2010,1,7,18,30,N/A,354.02,12.700000000000001,-4.32,99680,N/A
2010,1,7,19,30,N/A,349.1,10.22,-4.51,99730,N/A
2010,1,7,20,30,N/A,353.58,10.5,-4.87,99790,N/A
2010,1,7,21,30,N/A,354.77,11.42,-5.17,99830,N/A
2010,1,7,22,30,N/A,357.52,10.67,-5.41,99870,N/A
2010,1,7,23,30,N/A,357.17,10.44,-5.76,99920,N/A
2010,1,8,0,30,N/A,358.76,12.34,-6.29,99970,N/A
2010,1,8,1,30,N/A,359.26,10.26,-6.65,100010,N/A
2010,1,8,2,30,N/A,358.56,11.92,-7.26,100040,N/A
2010,1,8,3,30,N/A,358.43,10.53,-7.65,100060,N/A
2010,1,8,4,30,N/A,358.11,10.99,-8.22,100080,N/A
2010,1,8,5,30,N/A,350.77,10.76,-8.52,100110,N/A
2010,1,8,6,30,N/A,350.52,10.18,-8.97,100130,N/A
2010,1,8,7,30,N/A,343.56,9.9,-9.33,100150,N/A
2010,1,8,8,30,N/A,344.84000000000003,8.68,-9.76,100180,N/A
2010,1,8,9,30,N/A,344.47,9.23,-9.8,100190,N/A
2010,1,8,10,30,N/A,342.36,8.370000000000001,-9.22,100180,N/A
2010,1,8,11,30,N/A,341.65000000000003,8.32,-8.46,100140,N/A
2010,1,8,12,30,N/A,337.86,7.44,-7.59,100110,N/A
2010,1,8,13,30,N/A,337.87,7.63,-6.69,100080,N/A
2010,1,8,14,30,N/A,336.49,7.41,-5.94,100030,N/A
2010,1,8,15,30,N/A,339.21,7.07,-5.48,99990,N/A
2010,1,8,16,30,N/A,341.38,6.78,-5.34,99970,N/A
2010,1,8,17,30,N/A,341.51,7.01,-5.39,99960,N/A
2010,1,8,18,30,N/A,342.71,7.54,-5.53,99970,N/A
2010,1,8,19,30,N/A,352.23,6.5,-5.7,99980,N/A
2010,1,8,20,30,N/A,359.81,5.73,-5.89,99980,N/A
2010,1,8,21,30,N/A,358.82,6.43,-5.97,99950,N/A
2010,1,8,22,30,N/A,7.9,4.97,-6.23,99950,N/A
2010,1,8,23,30,N/A,26.36,3.7600000000000002,-6.42,99930,N/A
2010,1,9,0,30,N/A,33.05,4.2,-6.62,99930,N/A
2010,1,9,1,30,N/A,59,3.24,-6.91,99930,N/A
2010,1,9,2,30,N/A,68.75,2.2600000000000002,-6.96,99930,N/A
2010,1,9,3,30,N/A,86.95,2.22,-7,99920,N/A
2010,1,9,4,30,N/A,84.95,2.5100000000000002,-7.44,99910,N/A
2010,1,9,5,30,N/A,92.74,2.69,-7.63,99910,N/A
2010,1,9,6,30,N/A,95.44,2.66,-7.97,99920,N/A
2010,1,9,7,30,N/A,92.49,2.81,-8.19,99930,N/A
2010,1,9,8,30,N/A,91.78,2.86,-8.290000000000001,99950,N/A
2010,1,9,9,30,N/A,88.31,2.44,-7.59,99960,N/A
2010,1,9,10,30,N/A,79.3,2.07,-6.5,99980,N/A
2010,1,9,11,30,N/A,64.66,2.18,-5.44,99960,N/A
2010,1,9,12,30,N/A,52.96,2.19,-4.45,99950,N/A
2010,1,9,13,30,N/A,49.32,2.42,-3.5500000000000003,99940,N/A
2010,1,9,14,30,N/A,43.88,2.7800000000000002,-2.82,99920,N/A
2010,1,9,15,30,N/A,41.08,3.08,-2.37,99910,N/A
2010,1,9,16,30,N/A,41.660000000000004,3.39,-2.32,99920,N/A
2010,1,9,17,30,N/A,53.410000000000004,3.71,-2.61,99950,N/A
2010,1,9,18,30,N/A,48.02,3.69,-2.93,99980,N/A
2010,1,9,19,30,N/A,47.52,4.23,-3.33,100010,N/A
2010,1,9,20,30,N/A,53.61,5.04,-4.01,100030,N/A
2010,1,9,21,30,N/A,58.53,5.01,-4.41,100050,N/A
2010,1,9,22,30,N/A,60.910000000000004,4.46,-4.72,100060,N/A
2010,1,9,23,30,N/A,68.2,3.97,-4.91,100070,N/A
2010,1,10,0,30,N/A,73.17,3.46,-4.95,100100,N/A
2010,1,10,1,30,N/A,80.74,3.24,-5.15,100120,N/A
2010,1,10,2,30,N/A,84.4,3.0500000000000003,-5.49,100130,N/A
2010,1,10,3,30,N/A,83.52,2.61,-5.57,100140,N/A
2010,1,10,4,30,N/A,92.78,2.33,-5.59,100150,N/A
2010,1,10,5,30,N/A,94.57000000000001,2.18,-5.76,100160,N/A
2010,1,10,6,30,N/A,106.77,2,-6.12,100190,N/A
2010,1,10,7,30,N/A,111.87,2.08,-6.37,100200,N/A
2010,1,10,8,30,N/A,126.65,2.0100000000000002,-6.24,100210,N/A
2010,1,10,9,30,N/A,142.83,1.87,-5.13,100220,N/A
2010,1,10,10,30,N/A,156.14000000000001,2.2800000000000002,-3.86,100200,N/A
2010,1,10,11,30,N/A,169.94,2.58,-2.67,100150,N/A
2010,1,10,12,30,N/A,178.68,2.82,-1.48,100110,N/A
2010,1,10,13,30,N/A,178.18,3.46,-0.4,100060,N/A
2010,1,10,14,30,N/A,182.5,3.5500000000000003,0.4,100000,N/A
2010,1,10,15,30,N/A,178.92000000000002,3.87,1.23,99940,N/A
2010,1,10,16,30,N/A,175.07,4.65,1.77,99880,N/A
2010,1,10,17,30,N/A,164.4,6.29,1.6,99860,N/A
2010,1,10,18,30,N/A,168.65,7.55,1.28,99830,N/A
2010,1,10,19,30,N/A,172.22,8.16,1.27,99810,N/A
2010,1,10,20,30,N/A,173.17000000000002,8.76,1.08,99790,N/A
2010,1,10,21,30,N/A,175.16,8.49,0.8200000000000001,99750,N/A
2010,1,10,22,30,N/A,185.27,8.45,0.71,99720,N/A
2010,1,10,23,30,N/A,193.06,8.55,0.22,99710,N/A
2010,1,11,0,30,N/A,200.39000000000001,9.22,-0.34,99710,N/A
2010,1,11,1,30,N/A,207.59,8.31,-0.34,99710,N/A
2010,1,11,2,30,N/A,213.25,8.31,-0.41000000000000003,99700,N/A
2010,1,11,3,30,N/A,216.64000000000001,8.84,-0.39,99690,N/A
2010,1,11,4,30,N/A,224.86,8.81,-0.11,99650,N/A
2010,1,11,5,30,N/A,231.72,8.66,0.04,99630,N/A
2010,1,11,6,30,N/A,232.93,7.75,0.13,99640,N/A
2010,1,11,7,30,N/A,237.31,7.53,0.15,99620,N/A
2010,1,11,8,30,N/A,244.12,7.6000000000000005,0.33,99620,N/A
2010,1,11,9,30,N/A,246.62,6.5,1.05,99600,N/A
2010,1,11,10,30,N/A,237.07,4.46,2.19,99580,N/A
2010,1,11,11,30,N/A,241.4,3.94,3.49,99540,N/A
2010,1,11,12,30,N/A,233.32,4.09,5.14,99510,N/A
2010,1,11,13,30,N/A,236.6,4.14,6.8,99480,N/A
2010,1,11,14,30,N/A,234.99,4.13,7.98,99460,N/A
2010,1,11,15,30,N/A,241,3.92,8.66,99420,N/A
2010,1,11,16,30,N/A,236.17000000000002,4.3100000000000005,8.82,99380,N/A
2010,1,11,17,30,N/A,240.57,4.89,8.8,99400,N/A
2010,1,11,18,30,N/A,253.59,4.2700000000000005,8.99,99420,N/A
2010,1,11,19,30,N/A,270.65,4.15,8.64,99440,N/A
2010,1,11,20,30,N/A,281.46,4.18,8.25,99460,N/A
2010,1,11,21,30,N/A,301.89,2.94,7.49,99470,N/A
2010,1,11,22,30,N/A,321.05,3.45,6.17,99490,N/A
2010,1,11,23,30,N/A,325.83,4.0200000000000005,6.3500000000000005,99500,N/A
2010,1,12,0,30,N/A,337.68,4.95,6.16,99530,N/A
2010,1,12,1,30,N/A,7.87,6,4.71,99570,N/A
2010,1,12,2,30,N/A,41.14,7.83,4.12,99580,N/A
2010,1,12,3,30,N/A,38.83,8.83,3.66,99580,N/A
2010,1,12,4,30,N/A,41.4,9.040000000000001,2.67,99590,N/A
2010,1,12,5,30,N/A,45.33,8.290000000000001,1.45,99630,N/A
2010,1,12,6,30,N/A,42.1,7.26,0.6900000000000001,99660,N/A
2010,1,12,7,30,N/A,39.13,7.0600000000000005,0.22,99680,N/A
2010,1,12,8,30,N/A,40.57,4.79,0.07,99720,N/A
2010,1,12,9,30,N/A,39.79,2.94,0.88,99750,N/A
2010,1,12,10,30,N/A,39.72,2.56,2.59,99750,N/A
2010,1,12,11,30,N/A,54.09,1.87,4.25,99740,N/A
2010,1,12,12,30,N/A,59.49,1.47,5.62,99710,N/A
2010,1,12,13,30,N/A,48.56,1.54,6.86,99680,N/A
2010,1,12,14,30,N/A,55.03,1.04,7.92,99630,N/A
2010,1,12,15,30,N/A,94.17,0.72,8.57,99590,N/A
2010,1,12,16,30,N/A,107.42,1.74,8.700000000000001,99540,N/A
2010,1,12,17,30,N/A,113.89,3.0700000000000003,8.11,99530,N/A
2010,1,12,18,30,N/A,127.21000000000001,3.47,8.17,99530,N/A
2010,1,12,19,30,N/A,133.73,4.22,8.46,99510,N/A
2010,1,12,20,30,N/A,134.54,5.33,8.28,99490,N/A
2010,1,12,21,30,N/A,138.02,6.54,8.08,99460,N/A
2010,1,12,22,30,N/A,139.1,7.48,7.55,99440,N/A
2010,1,12,23,30,N/A,139.14000000000001,8.43,6.92,99420,N/A
2010,1,13,0,30,N/A,144.20000000000002,9.31,6.640000000000001,99410,N/A
2010,1,13,1,30,N/A,148.06,9.49,6.23,99400,N/A
2010,1,13,2,30,N/A,153.46,9.370000000000001,6.2,99370,N/A
2010,1,13,3,30,N/A,153.68,9.73,5.8500000000000005,99330,N/A
2010,1,13,4,30,N/A,161.12,9.56,4.86,99280,N/A
2010,1,13,5,30,N/A,163.57,9.57,3.72,99270,N/A
2010,1,13,6,30,N/A,167.54,9.68,4.16,99260,N/A
2010,1,13,7,30,N/A,168.89000000000001,9.120000000000001,3.87,99220,N/A
2010,1,13,8,30,N/A,165.13,8.02,3.63,99200,N/A
2010,1,13,9,30,N/A,167.81,6.8,4.11,99170,N/A
2010,1,13,10,30,N/A,174.01,4.21,5.57,99130,N/A
2010,1,13,11,30,N/A,176.94,4.7,7.82,99070,N/A
2010,1,13,12,30,N/A,177.74,4.8100000000000005,9.5,99000,N/A
2010,1,13,13,30,N/A,182.65,5.59,11.08,98940,N/A
2010,1,13,14,30,N/A,176.08,6.45,12.27,98860,N/A
2010,1,13,15,30,N/A,171.88,7.24,12.81,98800,N/A
2010,1,13,16,30,N/A,166.89000000000001,7.07,12.91,98730,N/A
2010,1,13,17,30,N/A,156.1,8.25,12.24,98700,N/A
2010,1,13,18,30,N/A,159.16,8.99,12.02,98690,N/A
2010,1,13,19,30,N/A,156.78,10.72,11.370000000000001,98650,N/A
2010,1,13,20,30,N/A,168.23,10.32,10.86,98630,N/A
2010,1,13,21,30,N/A,174.26,10.89,10.8,98590,N/A
2010,1,13,22,30,N/A,181.09,11,10.86,98560,N/A
2010,1,13,23,30,N/A,183.46,10.44,10.620000000000001,98540,N/A
2010,1,14,0,30,N/A,183.46,10.25,10.01,98540,N/A
2010,1,14,1,30,N/A,182.41,10.27,9.68,98520,N/A
2010,1,14,2,30,N/A,180.42000000000002,9.61,9.26,98520,N/A
2010,1,14,3,30,N/A,180.92000000000002,8.73,8.75,98510,N/A
2010,1,14,4,30,N/A,180.29,7.61,8.36,98490,N/A
2010,1,14,5,30,N/A,178.74,7.0600000000000005,8.31,98490,N/A
2010,1,14,6,30,N/A,165.12,6.75,8.05,98480,N/A
2010,1,14,7,30,N/A,161.37,5.74,7.51,98490,N/A
2010,1,14,8,30,N/A,159,5.89,7.54,98510,N/A
2010,1,14,9,30,N/A,153.15,6.74,7.6000000000000005,98500,N/A
2010,1,14,10,30,N/A,151.09,7.2700000000000005,7.71,98500,N/A
2010,1,14,11,30,N/A,150.25,5.13,7.8100000000000005,98500,N/A
2010,1,14,12,30,N/A,146.46,4.62,8.34,98480,N/A
2010,1,14,13,30,N/A,138.97,3.9,8.790000000000001,98490,N/A
2010,1,14,14,30,N/A,132.49,4.12,8.97,98480,N/A
2010,1,14,15,30,N/A,133.28,4.66,9.14,98490,N/A
2010,1,14,16,30,N/A,123.05,5.17,9.43,98480,N/A
2010,1,14,17,30,N/A,114.09,6.34,9.65,98510,N/A
2010,1,14,18,30,N/A,104.94,7.08,9.950000000000001,98540,N/A
2010,1,14,19,30,N/A,100.94,7.33,9.63,98560,N/A
2010,1,14,20,30,N/A,96.66,7.57,9.540000000000001,98580,N/A
2010,1,14,21,30,N/A,100.43,7.92,9.76,98600,N/A
2010,1,14,22,30,N/A,98.73,7.48,9.73,98600,N/A
2010,1,14,23,30,N/A,104.07000000000001,7.33,9.69,98630,N/A
2010,1,15,0,30,N/A,102.95,8.02,9.91,98630,N/A
2010,1,15,1,30,N/A,96.5,7.23,9.56,98670,N/A
2010,1,15,2,30,N/A,94.06,7.07,8.950000000000001,98680,N/A
2010,1,15,3,30,N/A,88.22,7.13,8.68,98700,N/A
2010,1,15,4,30,N/A,95.23,7,8.45,98710,N/A
2010,1,15,5,30,N/A,87.60000000000001,6.09,7.98,98740,N/A
2010,1,15,6,30,N/A,74.88,6.140000000000001,7.23,98760,N/A
2010,1,15,7,30,N/A,72.2,5.87,6.97,98770,N/A
2010,1,15,8,30,N/A,69.89,6.76,7.15,98820,N/A
2010,1,15,9,30,N/A,80.02,7.0200000000000005,8.120000000000001,98840,N/A
2010,1,15,10,30,N/A,76.37,5.47,9.14,98850,N/A
2010,1,15,11,30,N/A,67.71000000000001,4.72,10.59,98830,N/A
2010,1,15,12,30,N/A,69.45,4.8,11.78,98810,N/A
2010,1,15,13,30,N/A,73.11,5.08,12.66,98790,N/A
2010,1,15,14,30,N/A,77.46000000000001,5.41,13.09,98750,N/A
2010,1,15,15,30,N/A,81.36,5.37,13.25,98730,N/A
2010,1,15,16,30,N/A,90.68,5.58,12.870000000000001,98710,N/A
2010,1,15,17,30,N/A,88.72,5.48,12.290000000000001,98720,N/A
2010,1,15,18,30,N/A,93.39,5.75,11.790000000000001,98730,N/A
2010,1,15,19,30,N/A,99.91,6.05,10.290000000000001,98720,N/A
2010,1,15,20,30,N/A,83.66,7.98,8.86,98690,N/A
2010,1,15,21,30,N/A,66.19,6.75,8.52,98660,N/A
2010,1,15,22,30,N/A,68.29,5.58,7.94,98700,N/A
2010,1,15,23,30,N/A,67.68,5.26,7.45,98690,N/A
2010,1,16,0,30,N/A,50.36,6,7.05,98640,N/A
2010,1,16,1,30,N/A,47.1,6.32,7.09,98610,N/A
2010,1,16,2,30,N/A,47.35,5.62,7.01,98600,N/A
2010,1,16,3,30,N/A,41.1,6.23,6.8100000000000005,98550,N/A
2010,1,16,4,30,N/A,40.96,6.67,6.83,98520,N/A
2010,1,16,5,30,N/A,22.52,5.91,6.9,98500,N/A
2010,1,16,6,30,N/A,8.8,5.71,6.78,98480,N/A
2010,1,16,7,30,N/A,10.790000000000001,6,6.78,98450,N/A
2010,1,16,8,30,N/A,19.44,5.97,6.86,98440,N/A
2010,1,16,9,30,N/A,35.31,5.88,7.5,98420,N/A
2010,1,16,10,30,N/A,34.03,4,8.16,98400,N/A
2010,1,16,11,30,N/A,21.17,4.19,8.92,98370,N/A
2010,1,16,12,30,N/A,21.75,4.95,9.34,98320,N/A
2010,1,16,13,30,N/A,22.78,5.48,9.49,98260,N/A
2010,1,16,14,30,N/A,22.56,4.98,9.72,98210,N/A
2010,1,16,15,30,N/A,20.5,4.5,9.89,98170,N/A
2010,1,16,16,30,N/A,20.71,4.94,9.43,98140,N/A
2010,1,16,17,30,N/A,11.040000000000001,5.49,9.3,98130,N/A
2010,1,16,18,30,N/A,14.4,6.08,8.59,98120,N/A
2010,1,16,19,30,N/A,1.9100000000000001,8.66,8.02,98130,N/A
2010,1,16,20,30,N/A,0.7000000000000001,8.58,7.69,98110,N/A
2010,1,16,21,30,N/A,356.14,7.78,7.04,98110,N/A
2010,1,16,22,30,N/A,350.5,6.49,6.78,98100,N/A
2010,1,16,23,30,N/A,345.93,5.94,6.8100000000000005,98090,N/A
